0  0.000000e+00  0.000000e+00  0.000000e+00

1	-8.763848e-01	-8.602468e-01	1.634680e+00
2	+4.947874e-01	+8.622812e-02	3.830505e-01
3	+1.678931e+00	+8.681121e-01	-1.172153e+00
4	+3.162491e-01	+1.927448e+00	-1.269150e+00
5	-8.778160e-01	+1.510513e+00	-2.797010e+00
6	-9.514723e-01	-8.809491e-02	-1.869044e+00
7	-6.737012e-01	+7.501779e-01	-2.698791e+00
8	-2.321551e-01	+1.328842e+00	-2.651711e+00
9	+7.442008e-01	+4.791712e-03	-3.696746e+00
10	-7.101473e-01	+1.475402e+00	-2.023159e+00
11	+4.778195e-01	-7.265717e-03	-1.428822e+00
12	+5.629914e-02	-7.344455e-01	-6.081192e-01
13	-1.201057e+00	-2.403054e+00	-1.928290e+00
14	-8.094973e-02	-3.654036e+00	-2.143205e+00
15	+1.622762e+00	-2.694573e+00	-1.333461e+00
16	+2.944972e+00	-2.963616e+00	1.224138e-01
17	+2.813488e+00	-3.869763e+00	1.172872e+00
18	+3.789072e+00	-5.387285e+00	-1.019532e-01
19	+4.461609e+00	-6.321999e+00	1.512874e+00
20	+3.987504e+00	-6.471924e+00	9.129925e-02
21	+5.484384e+00	-7.619125e+00	-8.339760e-01
22	+4.836851e+00	-8.036581e+00	-9.507067e-01
23	+4.543658e+00	-9.616360e+00	-2.197573e+00
24	+3.962021e+00	-1.054120e+01	-3.110274e+00
25	+3.426524e+00	-1.111445e+01	-1.974206e+00
26	+2.769455e+00	-1.079179e+01	-3.369115e+00
27	+2.207962e+00	-1.167531e+01	-3.004424e+00
28	+1.109429e+00	-1.163333e+01	-1.833438e+00
29	+1.483330e+00	-1.230115e+01	-2.136463e+00
30	+1.947480e+00	-1.346015e+01	-2.992212e+00
31	+3.026251e+00	-1.365002e+01	-3.826530e+00
32	+1.461409e+00	-1.484464e+01	-2.372901e+00
33	+2.642007e+00	-1.345084e+01	-7.178809e-01
34	+2.043712e+00	-1.256809e+01	-3.480180e-01
35	+2.439516e+00	-1.243897e+01	1.134150e+00
36	+1.239559e+00	-1.393705e+01	-5.555990e-01
37	+1.892759e+00	-1.248255e+01	-1.753999e+00
38	+3.132587e+00	-1.282561e+01	-3.121746e+00
39	+2.120336e+00	-1.312251e+01	-2.508652e+00
40	+6.484181e-01	-1.166498e+01	-3.318464e+00
41	+2.206110e+00	-1.098048e+01	-3.358551e+00
42	+2.816866e+00	-1.157313e+01	-2.646607e+00
43	+2.478062e+00	-1.188430e+01	-3.069471e+00
44	+1.007188e+00	-1.130556e+01	-3.309452e+00
45	+1.743628e+00	-1.103415e+01	-4.195667e+00
46	+1.748960e+00	-1.147734e+01	-5.275758e+00
47	+1.176822e+00	-9.883924e+00	-5.316704e+00
48	+4.167787e-01	-1.130516e+01	-4.539789e+00
49	+1.067203e-01	-1.187787e+01	-5.631408e+00
50	+7.452148e-02	-1.134065e+01	-5.046965e+00
51	+1.256881e+00	-1.172167e+01	-4.574086e+00
52	-2.394708e-01	-1.154996e+01	-4.512867e+00
53	-4.923231e-01	-1.096904e+01	-4.821654e+00
54	-5.976135e-01	-9.776967e+00	-5.671695e+00
55	-8.464350e-01	-9.358432e+00	-7.083298e+00
56	-2.299813e+00	-8.600390e+00	-6.996346e+00
57	-2.862357e+00	-9.969845e+00	-5.910243e+00
58	-2.127049e+00	-8.776048e+00	-6.604165e+00
59	-2.365049e+00	-7.500979e+00	-7.238770e+00
60	-1.742230e+00	-8.385723e+00	-8.866590e+00
61	-1.844109e+00	-9.416967e+00	-8.234477e+00
62	-1.862511e-01	-9.024783e+00	-7.467097e+00
63	-1.360566e+00	-9.087634e+00	-7.533085e+00
64	-2.919038e+00	-7.977833e+00	-6.379929e+00
65	-4.457353e+00	-7.481294e+00	-5.283335e+00
66	-5.728100e+00	-6.694434e+00	-3.825284e+00
67	-7.340699e+00	-5.623887e+00	-3.888133e+00
68	-8.445275e+00	-6.592438e+00	-3.073382e+00
69	-7.379253e+00	-8.149182e+00	-2.806649e+00
70	-8.190842e+00	-8.421836e+00	-2.781930e+00
71	-7.089884e+00	-9.495448e+00	-2.451164e+00
72	-7.160958e+00	-1.062907e+01	-1.678528e+00
73	-6.164505e+00	-1.035949e+01	-2.035244e+00
74	-5.249877e+00	-1.198360e+01	-1.811060e+00
75	-6.537906e+00	-1.089837e+01	-1.882219e+00
76	-7.893498e+00	-1.258198e+01	-1.273537e+00
77	-6.423037e+00	-1.345951e+01	-9.412962e-01
78	-5.332822e+00	-1.289540e+01	2.598066e-01
79	-5.110594e+00	-1.320508e+01	1.571952e+00
80	-5.326418e+00	-1.345085e+01	2.035908e+00
81	-4.825718e+00	-1.259662e+01	3.762104e+00
82	-3.985831e+00	-1.220516e+01	3.899931e+00
83	-5.481977e+00	-1.199878e+01	4.482443e+00
84	-6.360610e+00	-1.345744e+01	6.140620e+00
85	-4.998090e+00	-1.209996e+01	7.676589e+00
86	-3.352292e+00	-1.150889e+01	6.245680e+00
87	-5.069602e+00	-1.189299e+01	4.535240e+00
88	-3.694203e+00	-1.034319e+01	4.494690e+00
89	-5.353207e+00	-1.200050e+01	3.418613e+00
90	-6.647934e+00	-1.301886e+01	4.066450e+00
91	-6.185706e+00	-1.262957e+01	4.173848e+00
92	-6.801840e+00	-1.094561e+01	3.133068e+00
93	-5.583428e+00	-1.114131e+01	4.628603e+00
94	-6.566289e+00	-1.089084e+01	3.603585e+00
95	-7.782045e+00	-1.183190e+01	1.913814e+00
96	-6.343317e+00	-1.239339e+01	1.744137e+00
97	-4.717732e+00	-1.355443e+01	1.429716e+00
98	-3.802649e+00	-1.472308e+01	5.464299e-01
99	-3.018564e+00	-1.384050e+01	3.397043e-01
100	-2.126267e+00	-1.347453e+01	1.891935e+00
101	-3.090316e+00	-1.191391e+01	7.394821e-01
102	-1.910318e+00	-1.102163e+01	7.686805e-01
103	-2.114287e+00	-1.224227e+01	1.066656e+00
104	-1.093134e+00	-1.263530e+01	3.024647e-01
105	-1.215810e+00	-1.255141e+01	-1.152407e+00
106	-2.932525e+00	-1.425984e+01	-1.774112e+00
107	-1.910114e+00	-1.459284e+01	-2.251631e-01
108	-7.443984e-01	-1.464503e+01	-1.901305e+00
109	-2.048266e+00	-1.628308e+01	-2.456733e+00
110	-1.072744e+00	-1.494202e+01	-1.833247e+00
111	-7.196742e-01	-1.537633e+01	-2.801629e+00
112	-6.383558e-01	-1.442663e+01	-3.044720e+00
113	-1.322944e-01	-1.368813e+01	-3.922086e+00
114	-8.690123e-01	-1.437078e+01	-3.911764e+00
115	-1.422178e+00	-1.513541e+01	-2.446481e+00
116	-8.834108e-01	-1.403001e+01	-2.723536e+00
117	+5.266728e-01	-1.556733e+01	-3.567179e+00
118	-7.445642e-01	-1.691863e+01	-2.055937e+00
119	+2.178055e-01	-1.720847e+01	-3.281088e+00
120	+7.771112e-01	-1.595233e+01	-3.240334e+00
121	-5.064354e-01	-1.515666e+01	-4.467098e+00
122	+9.345636e-02	-1.557546e+01	-5.592135e+00
123	+9.471267e-01	-1.616881e+01	-6.701817e+00
124	-1.428072e-01	-1.726437e+01	-6.074409e+00
125	-1.988891e-02	-1.801827e+01	-5.438953e+00
126	-7.278513e-01	-1.720595e+01	-4.563411e+00
127	+1.995897e-01	-1.798632e+01	-4.280476e+00
128	-9.808132e-01	-1.706746e+01	-4.885812e+00
129	-1.490203e+00	-1.794357e+01	-3.357439e+00
130	-2.943505e+00	-1.683765e+01	-3.170787e+00
131	-2.387449e+00	-1.522197e+01	-3.745390e+00
132	-1.672465e+00	-1.498467e+01	-4.444173e+00
133	-9.176797e-01	-1.639402e+01	-4.249945e+00
134	-2.357427e+00	-1.804624e+01	-5.465622e+00
135	-4.039726e+00	-1.732636e+01	-4.556901e+00
136	-4.420576e+00	-1.573501e+01	-4.270969e+00
137	-4.006743e+00	-1.726794e+01	-4.977099e+00
138	-4.174577e+00	-1.776077e+01	-5.175331e+00
139	-5.183816e+00	-1.620136e+01	-4.582621e+00
140	-4.196265e+00	-1.719932e+01	-3.840373e+00
