0  0.000000e+00  0.000000e+00  0.000000e+00

1	-7.526826e-01	-1.296806e+00	-2.058815e-01
2	-2.100876e+00	-1.864642e+00	-1.760843e+00
3	-2.080524e+00	-1.741553e+00	-2.917614e+00
4	-1.450361e+00	-2.498643e-01	-3.152627e+00
5	+2.552439e-01	-1.918621e+00	-3.727377e+00
6	+1.940377e+00	-9.771251e-01	-5.074082e+00
7	+8.275330e-01	-7.204791e-01	-6.036939e+00
8	+1.926896e-01	-1.034982e+00	-5.666296e+00
9	-1.122217e+00	-7.967944e-01	-6.397514e+00
10	-2.725076e+00	+6.162858e-01	-7.002226e+00
11	-2.484078e+00	-3.416074e-01	-6.019163e+00
12	-3.925715e+00	+8.762936e-01	-6.840167e+00
13	-4.845060e+00	-1.694080e-01	-6.999258e+00
14	-3.259314e+00	-2.366263e-01	-6.958825e+00
15	-1.667015e+00	+7.994668e-02	-7.560762e+00
16	-1.421759e+00	+5.017714e-01	-8.348434e+00
17	-2.836780e-01	+1.969950e+00	-9.378808e+00
18	+1.212019e+00	+2.013356e+00	-7.914584e+00
19	+7.517792e-01	+8.542487e-01	-8.585530e+00
20	-3.195658e-01	-1.551041e-01	-9.941163e+00
21	-1.402275e+00	-6.593502e-01	-9.355096e+00
22	-3.598388e-01	+1.920336e-01	-1.084864e+01
23	+6.779037e-01	-1.183285e+00	-1.082533e+01
24	+1.749367e+00	+1.559279e-02	-9.240311e+00
25	+7.863510e-01	-6.044919e-01	-8.046090e+00
26	+1.024045e+00	-1.525247e+00	-9.146270e+00
27	+1.551764e+00	-2.739394e+00	-1.074488e+01
28	+7.559326e-01	-2.881897e+00	-1.222730e+01
29	+2.111832e+00	-3.442339e+00	-1.135639e+01
30	+1.018182e+00	-3.044198e+00	-1.060630e+01
31	+2.343202e-01	-3.126101e+00	-8.904850e+00
32	+1.231663e+00	-2.347760e+00	-9.890064e+00
33	+1.148675e+00	-2.940409e+00	-1.116326e+01
34	+2.085916e+00	-2.792610e+00	-1.058869e+01
35	+4.789518e-01	-4.316406e+00	-1.157836e+01
36	+3.696621e-01	-3.607662e+00	-1.181377e+01
37	-6.536081e-01	-2.954364e+00	-1.125247e+01
38	-9.553579e-02	-3.814979e+00	-9.893538e+00
39	-1.133259e+00	-5.196033e+00	-1.012865e+01
40	+5.278069e-01	-5.483203e+00	-1.150830e+01
41	+3.939972e-01	-3.944719e+00	-1.124644e+01
42	+1.944899e+00	-3.201315e+00	-9.516033e+00
43	+1.457990e+00	-3.206715e+00	-1.045183e+01
44	+1.960209e+00	-3.693648e+00	-1.007418e+01
45	+2.076076e+00	-4.261895e+00	-1.165957e+01
46	+1.858219e+00	-4.847955e+00	-1.143623e+01
47	+1.912419e+00	-3.116891e+00	-9.764400e+00
48	+2.852532e+00	-2.096683e+00	-1.026888e+01
49	+1.362843e+00	-2.184677e+00	-1.009966e+01
50	+1.706239e+00	-3.607980e+00	-8.786434e+00
51	+2.251720e+00	-3.913448e+00	-8.739576e+00
52	+2.482019e+00	-4.231866e+00	-1.028045e+01
53	+3.337825e+00	-4.670461e+00	-1.171488e+01
54	+4.940525e+00	-5.508676e+00	-1.190501e+01
55	+5.307966e+00	-7.002244e+00	-1.074297e+01
56	+5.587089e+00	-8.644252e+00	-1.016014e+01
57	+4.273781e+00	-9.656251e+00	-1.060084e+01
58	+4.483788e+00	-9.554214e+00	-9.941047e+00
59	+4.574391e+00	-8.908555e+00	-1.051053e+01
60	+5.127397e+00	-8.589208e+00	-1.202433e+01
61	+3.510119e+00	-7.209116e+00	-1.165433e+01
62	+2.206277e+00	-7.829954e+00	-1.296730e+01
63	+3.014462e+00	-9.108094e+00	-1.135985e+01
64	+1.816836e+00	-8.355167e+00	-1.267423e+01
65	+3.058500e+00	-8.893047e+00	-1.101287e+01
66	+2.429674e+00	-9.234821e+00	-9.288701e+00
67	+3.271534e+00	-9.156979e+00	-9.061786e+00
68	+4.217335e+00	-9.900744e+00	-7.579690e+00
69	+3.084917e+00	-8.592954e+00	-8.656757e+00
70	+1.616185e+00	-7.307987e+00	-7.831615e+00
71	+3.790137e-01	-7.965557e+00	-8.514856e+00
72	+1.316117e-01	-6.697723e+00	-8.551076e+00
73	-4.863771e-01	-7.600052e+00	-8.784298e+00
74	+1.120565e+00	-7.041734e+00	-9.092022e+00
75	-1.713186e-01	-7.058849e+00	-7.597214e+00
76	+2.184492e-01	-5.866169e+00	-9.114240e+00
77	+1.179371e+00	-6.195498e+00	-9.223559e+00
78	+3.432372e-01	-6.327364e+00	-8.364269e+00
79	-1.361274e+00	-6.938111e+00	-8.536351e+00
80	+3.498616e-03	-8.352392e+00	-9.921672e+00
81	+1.645094e+00	-8.297786e+00	-9.382577e+00
82	+1.078325e+00	-9.085510e+00	-1.083869e+01
83	+2.292900e+00	-9.073822e+00	-1.004174e+01
84	+2.983979e+00	-7.885397e+00	-9.911952e+00
85	+2.739629e+00	-7.490252e+00	-8.680762e+00
86	+3.867333e+00	-7.353162e+00	-1.019724e+01
87	+3.892015e+00	-8.862307e+00	-1.134979e+01
88	+3.753398e+00	-7.499763e+00	-9.805823e+00
89	+5.267537e+00	-8.803984e+00	-1.012714e+01
90	+5.603275e+00	-1.005038e+01	-1.098667e+01
91	+6.425028e+00	-1.062483e+01	-1.214137e+01
92	+7.653635e+00	-9.565749e+00	-1.341716e+01
93	+7.437587e+00	-8.325990e+00	-1.389571e+01
94	+8.018449e+00	-7.282541e+00	-1.294139e+01
95	+6.557070e+00	-7.797639e+00	-1.303856e+01
96	+5.947710e+00	-9.306552e+00	-1.418709e+01
97	+7.576158e+00	-8.024112e+00	-1.310143e+01
98	+8.900786e+00	-9.540623e+00	-1.476426e+01
99	+8.881769e+00	-1.022456e+01	-1.445262e+01
100	+8.299903e+00	-8.967810e+00	-1.524266e+01
101	+9.993687e+00	-8.627728e+00	-1.476035e+01
102	+9.431672e+00	-7.940142e+00	-1.513441e+01
103	+8.486813e+00	-6.369494e+00	-1.681760e+01
104	+7.903007e+00	-5.053377e+00	-1.671064e+01
105	+9.550086e+00	-5.428330e+00	-1.624374e+01
106	+1.067054e+01	-4.174953e+00	-1.625467e+01
107	+1.011636e+01	-4.548166e+00	-1.520552e+01
108	+1.122032e+01	-5.751149e+00	-1.588262e+01
109	+1.273587e+01	-4.924461e+00	-1.457723e+01
110	+1.293416e+01	-4.013957e+00	-1.548216e+01
111	+1.190838e+01	-2.524142e+00	-1.504467e+01
112	+1.281678e+01	-3.439865e+00	-1.579243e+01
113	+1.213154e+01	-1.938531e+00	-1.436698e+01
114	+1.232490e+01	-7.025283e-01	-1.511353e+01
115	+1.087092e+01	-7.241320e-01	-1.545386e+01
116	+1.113262e+01	+2.624133e-01	-1.623239e+01
117	+1.023851e+01	+1.644845e+00	-1.504746e+01
118	+1.047086e+01	+1.579331e+00	-1.516903e+01
119	+1.003790e+01	+3.298571e+00	-1.511533e+01
120	+9.698149e+00	+3.604072e+00	-1.398687e+01
121	+9.495563e+00	+4.236283e+00	-1.335922e+01
122	+9.228339e+00	+3.103756e+00	-1.451412e+01
123	+8.881350e+00	+3.916670e+00	-1.380480e+01
124	+7.226756e+00	+4.837113e+00	-1.249786e+01
125	+6.162333e+00	+4.349271e+00	-1.397944e+01
126	+5.766035e+00	+3.793906e+00	-1.324816e+01
127	+4.905660e+00	+5.519750e+00	-1.336759e+01
128	+3.653773e+00	+4.833197e+00	-1.250621e+01
129	+4.992095e+00	+5.650679e+00	-1.383400e+01
130	+6.215902e+00	+4.247876e+00	-1.382750e+01
131	+7.626133e+00	+4.284096e+00	-1.457444e+01
132	+6.128301e+00	+4.192770e+00	-1.486074e+01
133	+4.536192e+00	+2.811119e+00	-1.642136e+01
134	+3.003790e+00	+2.436226e+00	-1.751015e+01
135	+4.153222e+00	+3.073946e+00	-1.691724e+01
136	+3.066855e+00	+4.324188e+00	-1.757639e+01
137	+4.593049e+00	+2.919672e+00	-1.697924e+01
138	+5.988077e+00	+3.539427e+00	-1.591371e+01
139	+5.528256e+00	+4.083654e+00	-1.619960e+01
140	+5.353627e+00	+2.480106e+00	-1.598779e+01
141	+5.170664e+00	+2.649318e+00	-1.736298e+01
142	+4.193400e+00	+1.888460e+00	-1.733941e+01
143	+3.259568e+00	+2.835802e+00	-1.761596e+01
144	+2.775791e+00	+2.327586e+00	-1.591283e+01
145	+1.479332e+00	+1.823485e+00	-1.534011e+01
146	+2.073340e+00	+8.886984e-01	-1.532453e+01
147	+2.179174e+00	+5.275861e-02	-1.391319e+01
148	+1.449980e+00	-4.847145e-01	-1.478273e+01
149	+9.123065e-01	-1.389018e+00	-1.375733e+01
150	+1.778223e+00	-2.866849e+00	-1.458749e+01
151	+1.656666e+00	-1.610726e+00	-1.362660e+01
152	+2.078901e+00	-1.024338e+00	-1.294687e+01
153	+2.203199e+00	-2.705729e+00	-1.416551e+01
154	+1.348984e+00	-1.088177e+00	-1.332041e+01
155	-2.615349e-01	+1.366284e-01	-1.256405e+01
156	+1.335116e+00	-2.981042e-01	-1.248923e+01
157	+5.710154e-01	+6.246487e-01	-1.196266e+01
158	+2.299396e+00	+7.413630e-01	-1.098078e+01
159	+3.199355e+00	+2.334727e+00	-1.026171e+01
160	+2.770521e+00	+4.052253e+00	-1.133577e+01
161	+1.176229e+00	+4.163559e+00	-9.759899e+00
162	-4.466962e-01	+3.311843e+00	-9.214274e+00
163	-2.079433e+00	+2.591908e+00	-8.553931e+00
164	-2.939392e+00	+1.148869e+00	-1.006774e+01
165	-4.077994e+00	+2.607133e+00	-1.084447e+01
166	-2.723785e+00	+2.803130e+00	-1.184583e+01
167	-1.616896e+00	+2.521256e+00	-1.115419e+01
168	-8.033898e-01	+2.215851e+00	-1.037465e+01
169	-3.837356e-01	+2.025166e+00	-1.065732e+01
170	-2.059642e+00	+9.855415e-01	-1.150073e+01
171	-2.361729e+00	-2.913606e-02	-1.226403e+01
172	-1.890699e+00	-8.786124e-01	-1.380976e+01
173	-1.530713e+00	+7.726126e-01	-1.480840e+01
174	-1.781897e+00	+6.418284e-01	-1.543169e+01
175	-2.821791e+00	+1.421971e+00	-1.396091e+01
176	-4.010863e+00	+2.159438e+00	-1.472677e+01
177	-4.416666e+00	+5.403041e-01	-1.482384e+01
178	-4.344611e+00	-6.436964e-01	-1.459430e+01
179	-2.735755e+00	+1.030660e+00	-1.363671e+01
180	-3.492200e+00	+8.047549e-01	-1.386925e+01
181	-4.218104e+00	+1.175640e+00	-1.467516e+01
182	-4.718483e+00	+1.618992e+00	-1.580468e+01
183	-5.819939e+00	-5.877568e-02	-1.659219e+01
184	-5.646479e+00	-1.764611e+00	-1.626329e+01
185	-4.537986e+00	-3.120687e+00	-1.574024e+01
186	-3.548758e+00	-2.168323e+00	-1.607427e+01
187	-5.150081e+00	-2.993102e+00	-1.493486e+01
188	-6.188358e+00	-3.220576e+00	-1.358552e+01
189	-7.084876e+00	-1.895521e+00	-1.356201e+01
190	-7.551288e+00	-1.595126e+00	-1.183387e+01
191	-7.815381e+00	-2.223205e+00	-1.261861e+01
192	-9.358309e+00	-3.478439e+00	-1.377953e+01
193	-8.007365e+00	-3.032863e+00	-1.235491e+01
194	-9.050963e+00	-2.501029e+00	-1.234885e+01
195	-1.047967e+01	-2.937973e+00	-1.308591e+01
196	-9.822223e+00	-1.904415e+00	-1.187449e+01
197	-1.025546e+01	-2.755258e+00	-1.121525e+01
198	-8.733036e+00	-3.781466e+00	-1.248104e+01
199	-1.005032e+01	-4.212691e+00	-1.108830e+01
200	-1.063518e+01	-3.949976e+00	-1.119064e+01
201	-1.176412e+01	-2.705081e+00	-1.232095e+01
202	-1.170520e+01	-2.707392e+00	-1.249967e+01
203	-1.035148e+01	-2.063880e+00	-1.269534e+01
204	-8.832240e+00	-3.202570e+00	-1.310378e+01
205	-7.512039e+00	-3.719122e+00	-1.275224e+01
206	-5.900493e+00	-2.427517e+00	-1.355729e+01
207	-6.025232e+00	-2.590733e+00	-1.313968e+01
208	-6.857267e+00	-3.797129e+00	-1.418921e+01
209	-8.466845e+00	-2.487016e+00	-1.560315e+01
210	-6.866440e+00	-1.702741e+00	-1.687102e+01
211	-8.360927e+00	-1.223790e+00	-1.642397e+01
212	-8.903233e+00	-8.614343e-01	-1.701692e+01
213	-8.741062e+00	+1.657093e-01	-1.714965e+01
214	-8.981921e+00	+1.361850e+00	-1.715201e+01
215	-7.759848e+00	+2.579619e+00	-1.648655e+01
216	-7.787662e+00	+3.433058e+00	-1.563381e+01
217	-9.063713e+00	+2.307431e+00	-1.487601e+01
218	-9.889710e+00	+3.975163e+00	-1.623209e+01
219	-1.046289e+01	+3.215796e+00	-1.496289e+01
220	-9.606481e+00	+3.440365e+00	-1.647025e+01
221	-9.559922e+00	+2.137036e+00	-1.652320e+01
222	-7.999424e+00	+3.254703e+00	-1.787371e+01
223	-7.960512e+00	+4.355930e+00	-1.670776e+01
224	-8.601087e+00	+6.017143e+00	-1.772061e+01
225	-7.073250e+00	+4.598198e+00	-1.763145e+01
226	-6.672066e+00	+5.818641e+00	-1.793208e+01
227	-5.604705e+00	+5.279105e+00	-1.670766e+01
228	-5.869563e+00	+5.991410e+00	-1.806916e+01
229	-5.790963e+00	+4.851250e+00	-1.782550e+01
230	-5.730127e+00	+5.903674e+00	-1.900797e+01
231	-7.241642e+00	+5.175963e+00	-1.840648e+01
232	-6.309016e+00	+6.534097e+00	-2.013055e+01
233	-7.702328e+00	+7.431494e+00	-1.981348e+01
234	-8.749147e+00	+6.344361e+00	-2.122949e+01
235	-7.910712e+00	+5.830397e+00	-1.956834e+01
236	-8.853231e+00	+5.370715e+00	-2.015788e+01
237	-8.333294e+00	+4.169471e+00	-2.128144e+01
238	-7.533093e+00	+5.490896e+00	-2.196562e+01
239	-5.807759e+00	+4.974061e+00	-2.328865e+01
240	-4.402529e+00	+5.651072e+00	-2.266919e+01
241	-5.017884e+00	+4.380983e+00	-2.182272e+01
242	-6.240031e+00	+5.915175e+00	-2.116962e+01
243	-7.575343e+00	+7.450953e+00	-2.172629e+01
244	-6.213803e+00	+6.619871e+00	-2.068299e+01
245	-5.152481e+00	+7.863613e+00	-2.055469e+01
246	-3.951617e+00	+6.930034e+00	-2.075153e+01
247	-2.220696e+00	+6.669911e+00	-1.917120e+01
248	-2.234467e+00	+7.805286e+00	-1.801024e+01
249	-2.029751e+00	+7.909073e+00	-1.630024e+01
250	-3.474897e+00	+7.405187e+00	-1.584831e+01
251	-2.664654e+00	+7.368621e+00	-1.473298e+01
252	-1.019252e+00	+8.665920e+00	-1.569549e+01
253	+4.115796e-01	+7.456269e+00	-1.520070e+01
254	-3.225763e-01	+8.921395e+00	-1.353234e+01
255	+5.324208e-01	+7.642375e+00	-1.443647e+01
256	+1.473439e-01	+8.723798e+00	-1.324123e+01
257	+5.164496e-01	+1.041008e+01	-1.241609e+01
258	+2.062178e+00	+9.890601e+00	-1.274780e+01
259	+3.075679e+00	+8.765906e+00	-1.341956e+01
260	+2.916044e+00	+9.953205e+00	-1.289795e+01
261	+3.360221e+00	+8.758111e+00	-1.228010e+01
262	+4.333325e+00	+8.546922e+00	-1.184848e+01
263	+5.975041e+00	+7.868189e+00	-1.053588e+01
264	+4.471749e+00	+8.795875e+00	-8.818360e+00
265	+2.889696e+00	+8.883070e+00	-7.152920e+00
266	+2.864767e+00	+9.700724e+00	-5.456039e+00
267	+1.797514e+00	+8.246777e+00	-4.455243e+00
268	+1.654735e+00	+9.111342e+00	-4.119383e+00
269	+2.736638e+00	+8.039983e+00	-5.575013e+00
