0.131 0.991301  -0.131617  0.991432  -0.130626
0.132 0.991169  -0.132608  0.991301  -0.131617
0.133 0.991035  -0.133599  0.991169  -0.132608
0.134 0.990901  -0.13459  0.991035  -0.133599
0.135 0.990766  -0.135581  0.990901  -0.13459
0.136 0.99063  -0.136572  0.990766  -0.135581
0.137 0.990493  -0.137562  0.99063  -0.136572
0.138 0.990355  -0.138553  0.990493  -0.137562
0.139 0.990216  -0.139543  0.990355  -0.138553
0.14 0.990076  -0.140533  0.990216  -0.139543
0.141 0.989935  -0.141523  0.990076  -0.140533
0.142 0.989793  -0.142513  0.989935  -0.141523
0.143 0.98965  -0.143503  0.989793  -0.142513
0.144 0.989506  -0.144492  0.98965  -0.143503
0.145 0.989361  -0.145482  0.989506  -0.144492
0.146 0.989215  -0.146471  0.989361  -0.145482
0.147 0.989068  -0.14746  0.989215  -0.146471
0.148 0.98892  -0.148449  0.989068  -0.14746
0.149 0.988771  -0.149438  0.98892  -0.148449
0.15 0.988621  -0.150427  0.988771  -0.149438
0.151 0.98847  -0.151415  0.988621  -0.150427
0.152 0.988318  -0.152404  0.98847  -0.151415
0.153 0.988165  -0.153392  0.988318  -0.152404
0.154 0.988012  -0.15438  0.988165  -0.153392
0.155 0.987857  -0.155368  0.988012  -0.15438
0.156 0.987701  -0.156356  0.987857  -0.155368
0.157 0.987544  -0.157343  0.987701  -0.156356
0.158 0.987386  -0.158331  0.987544  -0.157343
0.159 0.987227  -0.159318  0.987386  -0.158331
0.16 0.987067  -0.160305  0.987227  -0.159318
0.161 0.986907  -0.161292  0.987067  -0.160305
0.162 0.986745  -0.162279  0.986907  -0.161292
0.163 0.986582  -0.163266  0.986745  -0.162279
0.164 0.986418  -0.164252  0.986582  -0.163266
0.165 0.986254  -0.165239  0.986418  -0.164252
0.166 0.986088  -0.166225  0.986254  -0.165239
0.167 0.985921  -0.167211  0.986088  -0.166225
0.168 0.985753  -0.168197  0.985921  -0.167211
0.169 0.985585  -0.169182  0.985753  -0.168197
0.17 0.985415  -0.170168  0.985585  -0.169182
0.171 0.985244  -0.171153  0.985415  -0.170168
0.172 0.985073  -0.172138  0.985244  -0.171153
0.173 0.9849  -0.173123  0.985073  -0.172138
0.174 0.984727  -0.174108  0.9849  -0.173123
0.175 0.984552  -0.175093  0.984727  -0.174108
0.176 0.984376  -0.176077  0.984552  -0.175093
0.177 0.9842  -0.177062  0.984376  -0.176077
0.178 0.984022  -0.178046  0.9842  -0.177062
0.179 0.983844  -0.17903  0.984022  -0.178046
0.18 0.983664  -0.180013  0.983844  -0.17903
0.181 0.983484  -0.180997  0.983664  -0.180013
0.182 0.983302  -0.18198  0.983484  -0.180997
0.183 0.98312  -0.182964  0.983302  -0.18198
0.184 0.982936  -0.183947  0.98312  -0.182964
0.185 0.982752  -0.184929  0.982936  -0.183947
0.186 0.982566  -0.185912  0.982752  -0.184929
0.187 0.98238  -0.186895  0.982566  -0.185912
0.188 0.982193  -0.187877  0.98238  -0.186895
0.189 0.982004  -0.188859  0.982193  -0.187877
0.19 0.981815  -0.189841  0.982004  -0.188859
0.191 0.981625  -0.190823  0.981815  -0.189841
0.192 0.981433  -0.191804  0.981625  -0.190823
0.193 0.981241  -0.192785  0.981433  -0.191804
0.194 0.981048  -0.193767  0.981241  -0.192785
0.195 0.980853  -0.194748  0.981048  -0.193767
0.196 0.980658  -0.195728  0.980853  -0.194747
0.197 0.980462  -0.196709  0.980658  -0.195728
0.198 0.980265  -0.197689  0.980462  -0.196709
0.199 0.980067  -0.198669  0.980265  -0.197689
0.2 0.979867  -0.199649  0.980067  -0.198669
0.201 0.979667  -0.200629  0.979867  -0.199649
0.202 0.979466  -0.201609  0.979667  -0.200629
0.203 0.979264  -0.202588  0.979466  -0.201609
0.204 0.979061  -0.203567  0.979264  -0.202588
0.205 0.978857  -0.204546  0.979061  -0.203567
0.206 0.978652  -0.205525  0.978857  -0.204546
0.207 0.978446  -0.206503  0.978652  -0.205525
0.208 0.978239  -0.207482  0.978446  -0.206503
0.209 0.978031  -0.20846  0.978239  -0.207482
0.21 0.977822  -0.209438  0.978031  -0.20846
0.211 0.977612  -0.210416  0.977822  -0.209438
0.212 0.977401  -0.211393  0.977612  -0.210416
0.213 0.977189  -0.21237  0.977401  -0.211393
0.214 0.976976  -0.213347  0.977189  -0.21237
0.215 0.976763  -0.214324  0.976976  -0.213347
0.216 0.976548  -0.215301  0.976763  -0.214324
0.217 0.976332  -0.216277  0.976548  -0.215301
0.218 0.976115  -0.217254  0.976332  -0.216277
0.219 0.975897  -0.21823  0.976115  -0.217254
0.22 0.975679  -0.219205  0.975897  -0.21823
0.221 0.975459  -0.220181  0.975679  -0.219205
0.222 0.975238  -0.221156  0.975459  -0.220181
0.223 0.975017  -0.222131  0.975238  -0.221156
0.224 0.974794  -0.223106  0.975017  -0.222131
0.225 0.974571  -0.224081  0.974794  -0.223106
0.226 0.974346  -0.225056  0.974571  -0.224081
0.227 0.97412  -0.22603  0.974346  -0.225056
0.228 0.973894  -0.227004  0.97412  -0.22603
0.229 0.973666  -0.227978  0.973894  -0.227004
0.23 0.973438  -0.228951  0.973666  -0.227978
0.231 0.973208  -0.229924  0.973438  -0.228951
0.232 0.972978  -0.230898  0.973208  -0.229924
0.233 0.972747  -0.23187  0.972978  -0.230897
0.234 0.972514  -0.232843  0.972747  -0.23187
0.235 0.972281  -0.233815  0.972514  -0.232843
0.236 0.972047  -0.234788  0.972281  -0.233815
0.237 0.971811  -0.23576  0.972047  -0.234788
0.238 0.971575  -0.236731  0.971811  -0.235759
0.239 0.971338  -0.237703  0.971575  -0.236731
0.24 0.9711  -0.238674  0.971338  -0.237703
0.241 0.970861  -0.239645  0.9711  -0.238674
0.242 0.97062  -0.240616  0.970861  -0.239645
0.243 0.970379  -0.241586  0.97062  -0.240616
0.244 0.970137  -0.242556  0.970379  -0.241586
0.245 0.969894  -0.243526  0.970137  -0.242556
0.246 0.96965  -0.244496  0.969894  -0.243526
0.247 0.969405  -0.245466  0.96965  -0.244496
0.248 0.969159  -0.246435  0.969405  -0.245466
0.249 0.968912  -0.247404  0.969159  -0.246435
0.25 0.968665  -0.248373  0.968912  -0.247404
0.251 0.968416  -0.249341  0.968665  -0.248373
0.252 0.968166  -0.25031  0.968416  -0.249341
0.253 0.967915  -0.251278  0.968166  -0.25031
0.254 0.967663  -0.252245  0.967915  -0.251278
0.255 0.967411  -0.253213  0.967663  -0.252245
0.256 0.967157  -0.25418  0.967411  -0.253213
0.257 0.966902  -0.255147  0.967157  -0.25418
0.258 0.966647  -0.256114  0.966902  -0.255147
0.259 0.96639  -0.257081  0.966647  -0.256114
0.26 0.966132  -0.258047  0.96639  -0.257081
0.261 0.965874  -0.259013  0.966132  -0.258047
0.262 0.965614  -0.259979  0.965874  -0.259013
0.263 0.965354  -0.260944  0.965614  -0.259979
0.264 0.965092  -0.261909  0.965354  -0.260944
0.265 0.96483  -0.262874  0.965093  -0.261909
0.266 0.964567  -0.263839  0.96483  -0.262874
0.267 0.964302  -0.264803  0.964567  -0.263839
0.268 0.964037  -0.265768  0.964302  -0.264803
0.269 0.963771  -0.266731  0.964037  -0.265768
0.27 0.963504  -0.267695  0.963771  -0.266731
0.271 0.963235  -0.268658  0.963504  -0.267695
0.272 0.962966  -0.269622  0.963236  -0.268658
0.273 0.962696  -0.270584  0.962966  -0.269622
0.274 0.962425  -0.271547  0.962696  -0.270584
0.275 0.962153  -0.272509  0.962425  -0.271547
0.276 0.96188  -0.273471  0.962153  -0.272509
0.277 0.961606  -0.274433  0.96188  -0.273471
0.278 0.961331  -0.275394  0.961606  -0.274433
0.279 0.961055  -0.276356  0.961331  -0.275394
0.28 0.960779  -0.277317  0.961055  -0.276356
0.281 0.960501  -0.278277  0.960779  -0.277317
0.282 0.960222  -0.279238  0.960501  -0.278277
0.283 0.959942  -0.280198  0.960222  -0.279238
0.284 0.959662  -0.281157  0.959942  -0.280198
0.285 0.95938  -0.282117  0.959662  -0.281157
0.286 0.959097  -0.283076  0.95938  -0.282117
0.287 0.958814  -0.284035  0.959097  -0.283076
0.288 0.958529  -0.284994  0.958814  -0.284035
0.289 0.958244  -0.285952  0.958529  -0.284994
0.29 0.957957  -0.28691  0.958244  -0.285952
0.291 0.95767  -0.287868  0.957957  -0.28691
0.292 0.957382  -0.288826  0.95767  -0.287868
0.293 0.957092  -0.289783  0.957382  -0.288826
0.294 0.956802  -0.29074  0.957092  -0.289783
0.295 0.956511  -0.291697  0.956802  -0.29074
0.296 0.956219  -0.292653  0.956511  -0.291697
0.297 0.955926  -0.293609  0.956219  -0.292653
0.298 0.955632  -0.294565  0.955926  -0.293609
0.299 0.955336  -0.29552  0.955632  -0.294565
0.3 0.95504  -0.296475  0.955336  -0.29552
0.301 0.954744  -0.29743  0.95504  -0.296475
0.302 0.954446  -0.298385  0.954744  -0.29743
0.303 0.954147  -0.299339  0.954446  -0.298385
0.304 0.953847  -0.300293  0.954147  -0.299339
0.305 0.953546  -0.301247  0.953847  -0.300293
0.306 0.953244  -0.3022  0.953546  -0.301247
0.307 0.952942  -0.303153  0.953244  -0.3022
0.308 0.952638  -0.304106  0.952942  -0.303153
0.309 0.952334  -0.305059  0.952638  -0.304106
0.31 0.952028  -0.306011  0.952334  -0.305059
0.311 0.951722  -0.306963  0.952028  -0.306011
0.312 0.951414  -0.307914  0.951722  -0.306963
0.313 0.951106  -0.308866  0.951414  -0.307914
0.314 0.950796  -0.309817  0.951106  -0.308866
0.315 0.950486  -0.310767  0.950796  -0.309816
0.316 0.950175  -0.311717  0.950486  -0.310767
0.317 0.949863  -0.312668  0.950175  -0.311717
0.318 0.949549  -0.313617  0.949863  -0.312667
0.319 0.949235  -0.314567  0.94955  -0.313617
0.32 0.94892  -0.315516  0.949235  -0.314567
0.321 0.948604  -0.316464  0.94892  -0.315516
0.322 0.948287  -0.317413  0.948604  -0.316464
0.323 0.94797  -0.318361  0.948287  -0.317413
0.324 0.947651  -0.319309  0.94797  -0.318361
0.325 0.947331  -0.320256  0.947651  -0.319309
0.326 0.94701  -0.321203  0.947331  -0.320256
0.327 0.946689  -0.32215  0.94701  -0.321203
0.328 0.946366  -0.323097  0.946689  -0.32215
0.329 0.946042  -0.324043  0.946366  -0.323097
0.33 0.945718  -0.324989  0.946042  -0.324043
0.331 0.945392  -0.325935  0.945718  -0.324989
0.332 0.945066  -0.32688  0.945392  -0.325934
0.333 0.944739  -0.327825  0.945066  -0.32688
0.334 0.94441  -0.328769  0.944739  -0.327825
0.335 0.944081  -0.329713  0.94441  -0.328769
0.336 0.943751  -0.330657  0.944081  -0.329713
0.337 0.94342  -0.331601  0.943751  -0.330657
0.338 0.943088  -0.332544  0.94342  -0.331601
0.339 0.942755  -0.333487  0.943088  -0.332544
0.34 0.942421  -0.33443  0.942755  -0.333487
0.341 0.942086  -0.335372  0.942421  -0.33443
0.342 0.94175  -0.336314  0.942086  -0.335372
0.343 0.941413  -0.337255  0.94175  -0.336314
0.344 0.941075  -0.338197  0.941413  -0.337255
0.345 0.940737  -0.339138  0.941075  -0.338197
0.346 0.940397  -0.340078  0.940737  -0.339138
0.347 0.940057  -0.341018  0.940397  -0.340078
0.348 0.939715  -0.341958  0.940057  -0.341018
0.349 0.939373  -0.342898  0.939715  -0.341958
0.35 0.939029  -0.343837  0.939373  -0.342898
0.351 0.938685  -0.344776  0.939029  -0.343837
0.352 0.93834  -0.345714  0.938685  -0.344776
0.353 0.937994  -0.346653  0.93834  -0.345714
0.354 0.937646  -0.34759  0.937994  -0.346653
0.355 0.937298  -0.348528  0.937646  -0.34759
0.356 0.936949  -0.349465  0.937298  -0.348528
0.357 0.936599  -0.350402  0.936949  -0.349465
0.358 0.936249  -0.351338  0.936599  -0.350402
0.359 0.935897  -0.352274  0.936249  -0.351338
0.36 0.935544  -0.35321  0.935897  -0.352274
0.361 0.93519  -0.354145  0.935544  -0.35321
0.362 0.934836  -0.35508  0.93519  -0.354145
0.363 0.93448  -0.356015  0.934836  -0.35508
0.364 0.934124  -0.356949  0.93448  -0.356015
0.365 0.933766  -0.357883  0.934124  -0.356949
0.366 0.933408  -0.358817  0.933766  -0.357883
0.367 0.933049  -0.35975  0.933408  -0.358817
0.368 0.932688  -0.360683  0.933049  -0.35975
0.369 0.932327  -0.361615  0.932688  -0.360683
0.37 0.931965  -0.362548  0.932327  -0.361615
0.371 0.931602  -0.363479  0.931965  -0.362548
0.372 0.931238  -0.364411  0.931602  -0.363479
0.373 0.930873  -0.365342  0.931238  -0.364411
0.374 0.930508  -0.366273  0.930873  -0.365342
0.375 0.930141  -0.367203  0.930508  -0.366273
0.376 0.929773  -0.368133  0.930141  -0.367203
0.377 0.929405  -0.369062  0.929773  -0.368133
0.378 0.929035  -0.369992  0.929405  -0.369062
0.379 0.928665  -0.370921  0.929035  -0.369992
0.38 0.928293  -0.371849  0.928665  -0.37092
0.381 0.927921  -0.372777  0.928293  -0.371849
0.382 0.927548  -0.373705  0.927921  -0.372777
0.383 0.927174  -0.374632  0.927548  -0.373705
0.384 0.926798  -0.375559  0.927174  -0.374632
0.385 0.926422  -0.376486  0.926798  -0.375559
0.386 0.926045  -0.377412  0.926422  -0.376486
0.387 0.925668  -0.378338  0.926045  -0.377412
0.388 0.925289  -0.379263  0.925668  -0.378338
0.389 0.924909  -0.380188  0.925289  -0.379263
0.39 0.924528  -0.381113  0.924909  -0.380188
0.391 0.924147  -0.382038  0.924528  -0.381113
0.392 0.923764  -0.382961  0.924147  -0.382037
0.393 0.923381  -0.383885  0.923764  -0.382961
0.394 0.922997  -0.384808  0.923381  -0.383885
0.395 0.922611  -0.385731  0.922997  -0.384808
0.396 0.922225  -0.386653  0.922611  -0.385731
0.397 0.921838  -0.387576  0.922225  -0.386653
0.398 0.92145  -0.388497  0.921838  -0.387575
0.399 0.921061  -0.389418  0.92145  -0.388497
0.4 0.920671  -0.390339  0.921061  -0.389418
0.401 0.92028  -0.39126  0.920671  -0.390339
0.402 0.919889  -0.39218  0.92028  -0.39126
0.403 0.919496  -0.3931  0.919889  -0.39218
0.404 0.919102  -0.394019  0.919496  -0.393099
0.405 0.918708  -0.394938  0.919102  -0.394019
0.406 0.918312  -0.395856  0.918708  -0.394938
0.407 0.917916  -0.396774  0.918313  -0.395856
0.408 0.917519  -0.397692  0.917916  -0.396774
0.409 0.917121  -0.398609  0.917519  -0.397692
0.41 0.916722  -0.399526  0.917121  -0.398609
0.411 0.916322  -0.400443  0.916722  -0.399526
0.412 0.915921  -0.401359  0.916322  -0.400443
0.413 0.915519  -0.402275  0.915921  -0.401359
0.414 0.915116  -0.40319  0.915519  -0.402275
0.415 0.914713  -0.404105  0.915116  -0.40319
0.416 0.914308  -0.405019  0.914713  -0.404105
0.417 0.913903  -0.405934  0.914308  -0.405019
0.418 0.913496  -0.406847  0.913903  -0.405933
0.419 0.913089  -0.407761  0.913496  -0.406847
0.42 0.912681  -0.408673  0.913089  -0.40776
0.421 0.912272  -0.409586  0.912681  -0.408673
0.422 0.911862  -0.410498  0.912272  -0.409586
0.423 0.911451  -0.41141  0.911862  -0.410498
0.424 0.911039  -0.412321  0.911451  -0.41141
0.425 0.910626  -0.413232  0.911039  -0.412321
0.426 0.910212  -0.414142  0.910626  -0.413232
0.427 0.909798  -0.415052  0.910212  -0.414142
0.428 0.909382  -0.415962  0.909798  -0.415052
0.429 0.908966  -0.416871  0.909382  -0.415962
0.43 0.908548  -0.41778  0.908966  -0.416871
0.431 0.90813  -0.418688  0.908548  -0.41778
0.432 0.907711  -0.419596  0.90813  -0.418688
0.433 0.907291  -0.420503  0.907711  -0.419596
0.434 0.90687  -0.42141  0.907291  -0.420503
0.435 0.906448  -0.422317  0.90687  -0.42141
0.436 0.906025  -0.423223  0.906448  -0.422317
0.437 0.905602  -0.424129  0.906025  -0.423223
0.438 0.905177  -0.425035  0.905602  -0.424129
0.439 0.904752  -0.42594  0.905177  -0.425035
0.44 0.904325  -0.426844  0.904752  -0.425939
0.441 0.903898  -0.427748  0.904325  -0.426844
0.442 0.90347  -0.428652  0.903898  -0.427748
0.443 0.903041  -0.429555  0.90347  -0.428652
0.444 0.902611  -0.430458  0.903041  -0.429555
0.445 0.90218  -0.43136  0.902611  -0.430458
0.446 0.901748  -0.432262  0.90218  -0.43136
0.447 0.901315  -0.433164  0.901748  -0.432262
0.448 0.900882  -0.434065  0.901315  -0.433164
0.449 0.900447  -0.434966  0.900882  -0.434065
0.45 0.900012  -0.435866  0.900447  -0.434966
0.451 0.899575  -0.436766  0.900012  -0.435866
0.452 0.899138  -0.437665  0.899575  -0.436766
0.453 0.8987  -0.438564  0.899138  -0.437665
0.454 0.898261  -0.439462  0.8987  -0.438564
0.455 0.897821  -0.44036  0.898261  -0.439462
0.456 0.89738  -0.441258  0.897821  -0.44036
0.457 0.896939  -0.442155  0.89738  -0.441258
0.458 0.896496  -0.443052  0.896939  -0.442155
0.459 0.896052  -0.443948  0.896496  -0.443052
0.46 0.895608  -0.444844  0.896052  -0.443948
0.461 0.895163  -0.445739  0.895608  -0.444844
0.462 0.894717  -0.446634  0.895163  -0.445739
0.463 0.89427  -0.447529  0.894717  -0.446634
0.464 0.893822  -0.448423  0.89427  -0.447529
0.465 0.893373  -0.449316  0.893822  -0.448423
0.466 0.892923  -0.45021  0.893373  -0.449316
0.467 0.892472  -0.451102  0.892923  -0.45021
0.468 0.892021  -0.451995  0.892472  -0.451102
0.469 0.891568  -0.452886  0.892021  -0.451994
0.47 0.891115  -0.453778  0.891568  -0.452886
0.471 0.890661  -0.454669  0.891115  -0.453778
0.472 0.890206  -0.455559  0.890661  -0.454669
0.473 0.88975  -0.456449  0.890206  -0.455559
0.474 0.889293  -0.457339  0.88975  -0.456449
0.475 0.888835  -0.458228  0.889293  -0.457338
0.476 0.888376  -0.459116  0.888835  -0.458228
0.477 0.887917  -0.460004  0.888376  -0.459116
0.478 0.887456  -0.460892  0.887917  -0.460004
0.479 0.886995  -0.461779  0.887456  -0.460892
0.48 0.886533  -0.462666  0.886995  -0.461779
0.481 0.88607  -0.463552  0.886533  -0.462666
0.482 0.885606  -0.464438  0.88607  -0.463552
0.483 0.885141  -0.465324  0.885606  -0.464438
0.484 0.884675  -0.466208  0.885141  -0.465323
0.485 0.884208  -0.467093  0.884675  -0.466208
0.486 0.883741  -0.467977  0.884208  -0.467093
0.487 0.883272  -0.46886  0.883741  -0.467977
0.488 0.882803  -0.469743  0.883272  -0.46886
0.489 0.882333  -0.470626  0.882803  -0.469743
0.49 0.881862  -0.471508  0.882333  -0.470626
0.491 0.88139  -0.47239  0.881862  -0.471508
0.492 0.880917  -0.473271  0.88139  -0.47239
0.493 0.880443  -0.474152  0.880917  -0.473271
0.494 0.879969  -0.475032  0.880443  -0.474151
0.495 0.879493  -0.475911  0.879969  -0.475032
0.496 0.879017  -0.476791  0.879493  -0.475911
0.497 0.87854  -0.477669  0.879017  -0.476791
0.498 0.878062  -0.478548  0.87854  -0.477669
0.499 0.877583  -0.479426  0.878062  -0.478548
0.5 0.877103  -0.480303  0.877583  -0.479426
0.501 0.876622  -0.48118  0.877103  -0.480303
0.502 0.87614  -0.482056  0.876622  -0.48118
0.503 0.875658  -0.482932  0.87614  -0.482056
0.504 0.875174  -0.483808  0.875658  -0.482932
0.505 0.87469  -0.484682  0.875174  -0.483807
0.506 0.874205  -0.485557  0.87469  -0.484682
0.507 0.873719  -0.486431  0.874205  -0.485557
0.508 0.873232  -0.487304  0.873719  -0.486431
0.509 0.872744  -0.488177  0.873232  -0.487304
0.51 0.872256  -0.48905  0.872745  -0.488177
0.511 0.871766  -0.489922  0.872256  -0.48905
0.512 0.871276  -0.490793  0.871766  -0.489922
0.513 0.870785  -0.491664  0.871276  -0.490793
0.514 0.870293  -0.492535  0.870785  -0.491664
0.515 0.8698  -0.493405  0.870293  -0.492535
0.516 0.869306  -0.494275  0.8698  -0.493405
0.517 0.868811  -0.495144  0.869306  -0.494274
0.518 0.868316  -0.496012  0.868811  -0.495144
0.519 0.867819  -0.49688  0.868316  -0.496012
0.52 0.867322  -0.497748  0.867819  -0.49688
0.521 0.866824  -0.498615  0.867322  -0.497748
0.522 0.866325  -0.499481  0.866824  -0.498615
0.523 0.865825  -0.500348  0.866325  -0.499481
0.524 0.865324  -0.501213  0.865825  -0.500347
0.525 0.864822  -0.502078  0.865324  -0.501213
0.526 0.86432  -0.502943  0.864822  -0.502078
0.527 0.863816  -0.503807  0.86432  -0.502943
0.528 0.863312  -0.50467  0.863816  -0.503807
0.529 0.862807  -0.505533  0.863312  -0.50467
0.53 0.862301  -0.506396  0.862807  -0.505533
0.531 0.861794  -0.507258  0.862301  -0.506396
