0 0 4 0 0 0 0 6335441 0
0.01 0.000337392241 4.00039274 0.0674792733 0.062008783 6.7476798 14.470446 4.00039274 0.0916435567
1.01 3.4501859 6.35385813 6.8405297 4.66275001 6.79754457 4.65328056 6.35385907 8.27853152
2.01 13.6981424 13.3618157 13.6638176 9.37126127 6.84814292 4.76184159 13.3618305 16.5686587
3.02 31.0005401 25.2749812 20.6070878 14.2379063 6.90000889 4.8731576 25.275057 25.0473561
4.02 55.0665473 41.9686043 27.5336153 19.1679935 6.95213279 4.98506197 41.9688436 33.5486504
5.02 86.085278 63.6485605 34.5126656 24.2108593 7.0050421 5.09868705 63.6491454 42.157915
6.02 124.109651 90.4284956 41.5450337 29.3682446 7.05875511 5.21407251 90.4297112 50.8771424
7.02 169.193389 122.423816 48.6315326 34.6419306 7.11329067 5.33125922 122.426075 59.7083689
8.02 221.391037 159.751731 55.7729949 40.0337399 7.1686682 5.45028935 159.755599 68.6536764
9.02 280.757983 202.531292 62.9702726 45.5455379 7.22490773 5.57120634 202.537512 77.7151932
10.02 347.350478 250.883439 70.2242383 51.1792343 7.28202994 5.69405505 250.89296 86.8950957
11.02 421.225654 304.931044 77.5357854 56.9367842 7.34005613 5.8188817 304.945047 96.1956101
12.02 502.441547 364.798959 84.905829 62.8201899 7.39900831 5.94573405 364.818881 105.619014
13.02 591.057123 430.614059 92.3353068 68.831502 7.45890918 6.07466134 430.641628 115.167637
14.02 687.132292 502.505298 99.8251793 74.9728212 7.51978218 6.20571444 502.542558 124.843864
15.02 790.727941 580.603754 107.376431 81.2463 7.58165151 6.33894588 580.653095 134.650136
16.02 901.90595 665.042686 114.99007 87.6541443 7.64454217 6.4744099 665.106876 144.588953
17.02 1020.72922 755.957584 122.667133 94.1986151 7.70848 6.61216257 756.039801 154.662874
18.01 1145.95801 852.477747 130.33094 100.814501 7.77283615 6.75084901 852.581374 164.771713
19.01 1280.18667 956.692029 138.137395 107.637812 7.8389381 6.89333035 956.821351 175.122353
20.01 1422.25503 1067.80128 146.010526 114.604859 7.90616971 7.03827945 1067.9609 185.616129
21.01 1572.23033 1185.95049 153.951477 121.71814 7.97456047 7.18576034 1186.14554 196.255861
22.01 1730.18098 1311.28716 161.961423 128.980221 8.04414089 7.33583926 1311.52337 207.04444
23.01 1896.17657 1443.96141 170.04157 136.393735 8.11494251 7.48858476 1444.2451 217.984831
24.01 2070.28793 1584.12601 178.193155 143.961386 8.186998 7.64406781 1584.46419 229.080076
25.01 2252.58712 1731.93648 186.417449 151.685946 8.26034117 7.80236191 1732.33683 240.333293
26.01 2443.1475 1887.55116 194.715758 159.570267 8.33500705 7.96354314 1888.02209 251.747684
27.01 2642.04375 2051.13124 203.089424 167.617275 8.411033 8.12769129 2051.68197 263.326536
28.01 2849.35193 2222.84094 211.539826 175.82998 8.48845861 8.29488978 2223.48146 275.073226
29.01 3065.14946 2402.84747 220.068383 184.211474 8.56732075 8.46522164 2403.58866 286.99122
30.01 3289.51523 2591.32121 228.676552 192.764936 8.64765995 8.63877488 2592.17486 299.084078
31.01 3522.5296 2788.43575 237.365831 201.493633 8.72951826 8.81564082 2789.41459 311.355459
32.01 3764.27444 2994.368 246.137762 210.400925 8.8129393 8.99591425 2995.48577 323.809122
33.01 4014.8332 3209.29828 254.99393 219.490271 8.89796838 9.17969356 3210.56976 336.448931
34.01 4274.29092 3433.41041 263.935968 228.765227 8.98465252 9.36708094 3434.85149 349.278863
35.01 4542.73432 3666.89183 272.965554 238.229456 9.07304057 9.55818258 3668.51954 362.303005
