0 0 4 0 0 0 0 6335441 0
0.01 0.000457907896 4.00032316 0.0915826991 0.0480926636 9.15793396 13.0788851 4.00032316 0.103442231
1.01 4.68258359 5.64233271 9.28394968 3.25203977 9.22561051 3.25143295 5.64233444 9.83704652
2.01 18.5910846 10.53687 18.5444993 6.55339002 9.29428306 3.34954953 10.5368973 19.6683852
3.02 42.073856 18.8817778 27.9678894 9.9881171 9.36467646 3.45015299 18.8819175 29.6979009
4.02 74.7361832 30.6122673 37.3685574 13.4897197 9.43542035 3.55128524 30.6127081 39.7288513
5.02 116.834732 45.8951905 46.8405112 17.0932433 9.50723066 3.65396965 45.8962678 49.8619339
6.02 168.441327 64.8332505 56.3848297 20.8002581 9.58013221 3.7582421 64.8354897 60.0990828
7.02 229.628881 87.5307389 66.0026172 24.612371 9.6541506 3.86413954 87.5349004 70.4422762
8.02 300.471427 114.093573 75.6950039 28.5312263 9.72931223 3.97170008 114.100698 80.893538
9.02 381.044141 144.629333 85.4631468 32.558507 9.8056443 4.08096301 144.640792 91.4549389
10.02 471.423368 179.247303 95.3082307 36.6959361 9.88317489 4.19196886 179.264841 102.128598
11.02 571.686653 218.058509 105.231469 40.9452778 9.96193297 4.30475947 218.084301 112.916685
12.02 681.912771 261.175764 115.234104 45.3083386 10.0419484 4.41937798 261.212461 123.821421
13.02 802.18175 308.713709 125.317408 49.7869691 10.1232521 4.53586894 308.764492 134.845078
14.02 932.574912 360.788857 135.482687 54.3830652 10.2058758 4.65427836 360.85749 145.989987
15.02 1073.17489 417.519641 145.731277 59.0985692 10.2898525 4.77465373 417.610529 157.258532
16.02 1224.06569 479.026461 156.064548 63.9354721 10.3752162 4.89704412 479.144703 168.653158
17.02 1385.33269 545.431731 166.483905 68.8958147 10.4620018 5.02150025 545.58318 180.176369
18.01 1555.2933 616.120374 176.885281 73.930202 10.5493561 5.1467981 616.311261 191.71353
19.01 1737.4686 692.64598 187.480271 79.1424665 10.6390807 5.27552266 692.884201 203.500324
20.01 1930.28401 774.448592 198.165764 84.4845869 10.7303396 5.406475 774.742616 215.423572
21.01 2133.83081 861.659191 208.943316 89.9588205 10.8231728 5.53971303 862.018488 227.486041
22.01 2348.20186 954.411042 219.814521 95.5674833 10.9176218 5.6752967 954.846152 239.690567
