2.000000e+05   1.001856e-04   -6.804953e-14
2.010000e+05   -3.724336e-08   4.541412e-08
2.020000e+05   -1.409864e-07   1.809233e-07
2.030000e+05   2.286846e-07   -4.659590e-08
2.040000e+05   -3.444202e-08   9.777455e-08
2.050000e+05   1.167682e-07   5.847219e-17
2.060000e+05   -3.444202e-08   -9.777455e-08
2.070000e+05   2.286846e-07   4.659590e-08
2.080000e+05   -1.409864e-07   -1.809233e-07
2.090000e+05   -3.724336e-08   -4.541412e-08
2.100000e+05   1.001856e-04   4.244813e-15
2.110000e+05   -3.724336e-08   4.541412e-08
2.120000e+05   -1.409864e-07   1.809233e-07
2.130000e+05   2.286846e-07   -4.659590e-08
2.140000e+05   -3.444202e-08   9.777455e-08
2.150000e+05   1.167682e-07   9.381126e-17
2.160000e+05   -3.444202e-08   -9.777455e-08
2.170000e+05   2.286846e-07   4.659590e-08
2.180000e+05   -1.409864e-07   -1.809233e-07
2.190000e+05   -3.724336e-08   -4.541412e-08
2.200000e+05   1.001856e-04   -3.982558e-14
2.210000e+05   -3.724336e-08   4.541412e-08
2.220000e+05   -1.409864e-07   1.809233e-07
2.230000e+05   2.286846e-07   -4.659590e-08
2.240000e+05   -3.444202e-08   9.777455e-08
2.250000e+05   1.167682e-07   3.744966e-17
2.260000e+05   -3.444202e-08   -9.777455e-08
2.270000e+05   2.286846e-07   4.659590e-08
2.280000e+05   -1.409864e-07   -1.809233e-07
2.290000e+05   -3.724336e-08   -4.541412e-08
2.300000e+05   1.001856e-04   -8.396396e-14
2.310000e+05   -3.724336e-08   4.541412e-08
2.320000e+05   -1.409864e-07   1.809233e-07
2.330000e+05   2.286846e-07   -4.659590e-08
2.340000e+05   -3.444202e-08   9.777455e-08
2.350000e+05   1.167682e-07   1.885728e-16
2.360000e+05   -3.444202e-08   -9.777455e-08
2.370000e+05   2.286846e-07   4.659590e-08
2.380000e+05   -1.409864e-07   -1.809233e-07
2.390000e+05   -3.724336e-08   -4.541412e-08
2.400000e+05   1.001856e-04   -1.183324e-14
2.410000e+05   -3.724336e-08   4.541412e-08
2.420000e+05   -1.409864e-07   1.809233e-07
2.430000e+05   2.286846e-07   -4.659590e-08
2.440000e+05   -3.444202e-08   9.777455e-08
2.450000e+05   1.167682e-07   9.473068e-17
2.460000e+05   -3.444202e-08   -9.777455e-08
2.470000e+05   2.286846e-07   4.659590e-08
2.480000e+05   -1.409864e-07   -1.809233e-07
2.490000e+05   -3.724336e-08   -4.541412e-08
2.500000e+05   1.001856e-04   -5.551216e-14
2.510000e+05   -3.724336e-08   4.541412e-08
2.520000e+05   -1.409864e-07   1.809233e-07
2.530000e+05   2.286846e-07   -4.659590e-08
2.540000e+05   -3.444202e-08   9.777455e-08
2.550000e+05   1.167682e-07   1.827008e-16
2.560000e+05   -3.444202e-08   -9.777455e-08
2.570000e+05   2.286846e-07   4.659590e-08
2.580000e+05   -1.409864e-07   -1.809233e-07
2.590000e+05   -3.724336e-08   -4.541412e-08
2.600000e+05   1.001856e-04   1.641984e-14
2.610000e+05   -3.724336e-08   4.541412e-08
2.620000e+05   -1.409864e-07   1.809233e-07
