 62.1608 -4.67082e+06 12.4322 0.000165909 -5053.6 3.79732e+08 -1010.72 -0.0134882 -38955.2 1.87507e+06 -7790.95 -46.5127 0
 47303.5 -4.67058e+06 12.4315 0.126254 -3.84573e+06 3.79713e+08 -1010.67 -10.2643 6.4917e+06 -5.81945e+06 1382.01 7682.48 3800
 48546.7 -4.67056e+06 12.4315 0.129572 -3.94679e+06 3.79712e+08 -1010.67 -10.5341 6.58384e+06 -5.04487e+06 458.642 7790.85 3900
 49789.8 -4.67055e+06 12.4314 0.13289 -4.04786e+06 3.79711e+08 -1010.66 -10.8038 6.58321e+06 -4.26497e+06 -471.058 7788.62 4000
 51033 -4.67054e+06 12.4314 0.136208 -4.14892e+06 3.79709e+08 -1010.66 -11.0736 6.48985e+06 -3.49083e+06 -1393.9 7675.85 4100
 52276.1 -4.67052e+06 12.4314 0.139526 -4.24999e+06 3.79708e+08 -1010.66 -11.3433 6.3051e+06 -2.73343e+06 -2296.77 7454.13 4200
 53519.2 -4.67051e+06 12.4313 0.142844 -4.35106e+06 3.79707e+08 -1010.65 -11.6131 6.03159e+06 -2.00353e+06 -3166.87 7126.6 4300
 54762.4 -4.67049e+06 12.4313 0.146162 -4.45212e+06 3.79706e+08 -1010.65 -11.8828 5.67323e+06 -1.31149e+06 -3991.84 6697.92 4400
 56005.5 -4.67048e+06 12.4313 0.14948 -4.55319e+06 3.79705e+08 -1010.65 -12.1526 5.23512e+06 -667118 -4759.98 6174.17 4500
 57248.6 -4.67046e+06 12.4312 0.152798 -4.65425e+06 3.79704e+08 -1010.64 -12.4223 4.72349e+06 -79573.7 -5460.37 5562.79 4600
 58491.7 -4.67045e+06 12.4312 0.156116 -4.75532e+06 3.79702e+08 -1010.64 -12.6921 4.14563e+06 442807 -6083.09 4872.45 4700
 59734.9 -4.67043e+06 12.4311 0.159434 -4.85638e+06 3.79701e+08 -1010.64 -12.9618 3.50976e+06 892609 -6619.28 4112.94 4800
 60978 -4.67042e+06 12.4311 0.162752 -4.95744e+06 3.797e+08 -1010.63 -13.2315 2.82492e+06 1.26345e+06 -7061.35 3295.06 4900
 62221.1 -4.6704e+06 12.431 0.16607 -5.05851e+06 3.79698e+08 -1010.63 -13.5013 2.10084e+06 1.55006e+06 -7403 2430.41 5000
 63464.2 -4.67038e+06 12.431 0.169388 -5.15957e+06 3.79697e+08 -1010.63 -13.771 1.34783e+06 1.74838e+06 -7639.4 1531.26 5100
 64707.3 -4.67037e+06 12.431 0.172705 -5.26063e+06 3.79696e+08 -1010.62 -14.0408 576582 1.85559e+06 -7767.19 610.381 5200
 65950.4 -4.67035e+06 12.4309 0.176023 -5.36169e+06 3.79694e+08 -1010.62 -14.3105 -201929 1.87017e+06 -7784.56 -319.165 5300
 67193.5 -4.67033e+06 12.4309 0.179341 -5.46276e+06 3.79693e+08 -1010.62 -14.5802 -976638 1.79191e+06 -7691.24 -1244.18 5400
 68436.5 -4.67031e+06 12.4308 0.182659 -5.56382e+06 3.79691e+08 -1010.61 -14.85 -1.73653e+06 1.62192e+06 -7488.58 -2151.53 5500
 69679.6 -4.67029e+06 12.4308 0.185977 -5.66488e+06 3.7969e+08 -1010.61 -15.1197 -2.4708e+06 1.36262e+06 -7179.45 -3028.34 5600
 70922.7 -4.67028e+06 12.4307 0.189295 -5.76594e+06 3.79688e+08 -1010.6 -15.3894 -3.16902e+06 1.01769e+06 -6768.23 -3862.17 5700
 72165.8 -4.67026e+06 12.4307 0.192612 -5.867e+06 3.79687e+08 -1010.6 -15.6592 -3.82124e+06 592015 -6260.77 -4641.17 5800
 73408.8 -4.67024e+06 12.4306 0.19593 -5.96806e+06 3.79685e+08 -1010.6 -15.9289 -4.4182e+06 91648.6 -5664.26 -5354.29 5900
 74651.9 -4.67022e+06 12.4306 0.199248 -6.06912e+06 3.79684e+08 -1010.59 -16.1986 -4.95141e+06 -476309 -4987.17 -5991.41 6000
 75894.9 -4.6702e+06 12.4305 0.202566 -6.17018e+06 3.79682e+08 -1010.59 -16.4684 -5.41327e+06 -1.1038e+06 -4239.11 -6543.48 6100
 77138 -4.67018e+06 12.4305 0.205883 -6.27123e+06 3.7968e+08 -1010.58 -16.7381 -5.79722e+06 -1.78191e+06 -3430.7 -7002.67 6200
 78381 -4.67016e+06 12.4304 0.209201 -6.37229e+06 3.79679e+08 -1010.58 -17.0078 -6.09778e+06 -2.50102e+06 -2573.42 -7362.46 6300
 79624.1 -4.67013e+06 12.4303 0.212519 -6.47335e+06 3.79677e+08 -1010.57 -17.2775 -6.31068e+06 -3.25091e+06 -1679.44 -7617.73 6400
