 73408.8 -4.67024e+06 12.4306 0.19593 -5.96806e+06 3.79685e+08 -1010.6 -15.9289 -2.46784e+07 -1.57249e+07 -1379.91 -4157.99
 74651.9 -4.67022e+06 12.4306 0.199248 -6.06912e+06 3.79684e+08 -1010.59 -16.1986 -2.4814e+07 -1.61396e+07 -1331.05 -4135.81
 75894.9 -4.6702e+06 12.4305 0.202566 -6.17018e+06 3.79682e+08 -1010.59 -16.4684 -2.49447e+07 -1.65521e+07 -1283.48 -4113.56
 77138 -4.67018e+06 12.4305 0.205883 -6.27123e+06 3.7968e+08 -1010.58 -16.7381 -2.50707e+07 -1.69623e+07 -1237.17 -4091.24
 78381 -4.67016e+06 12.4304 0.209201 -6.37229e+06 3.79679e+08 -1010.58 -17.0078 -2.51922e+07 -1.73703e+07 -1192.05 -4068.87
 79624.1 -4.67013e+06 12.4303 0.212519 -6.47335e+06 3.79677e+08 -1010.57 -17.2775 -2.53092e+07 -1.77761e+07 -1148.1 -4046.48
 80867.1 -4.67011e+06 12.4303 0.215836 -6.57441e+06 3.79675e+08 -1010.57 -17.5473 -2.54218e+07 -1.81796e+07 -1105.26 -4024.08
 82110.1 -4.67009e+06 12.4302 0.219154 -6.67546e+06 3.79673e+08 -1010.56 -17.817 -2.55303e+07 -1.85809e+07 -1063.5 -4001.67
 83353.1 -4.67007e+06 12.4302 0.222472 -6.77652e+06 3.79672e+08 -1010.56 -18.0867 -2.56346e+07 -1.89799e+07 -1022.78 -3979.28
 84596.2 -4.67005e+06 12.4301 0.225789 -6.87758e+06 3.7967e+08 -1010.55 -18.3564 -2.57348e+07 -1.93767e+07 -983.061 -3956.92
 85839.2 -4.67002e+06 12.43 0.229107 -6.97863e+06 3.79668e+08 -1010.55 -18.6261 -2.58312e+07 -1.97713e+07 -944.309 -3934.59
 87082.2 -4.67e+06 12.43 0.232425 -7.07969e+06 3.79666e+08 -1010.54 -18.8959 -2.59237e+07 -2.01637e+07 -906.49 -3912.31
