5	58	142	2	198	60	540
15	46	96	0	198	46	494
25	30	66	1	197	31	463
35	20	46	2	195	22	441
45	11	35	1	194	12	429
55	17	18	1	193	18	411
65	6	12	2	191	8	403
75	3	9	2	189	5	398
85	3	6	0	189	3	395
95	1	5	0	189	1	394
105	0	5	2	187	2	392
115	2	3	1	186	3	389
125	1	2	0	186	1	388
135	1	1	0	186	1	387
145	0	1	3	183	3	384
155	0	1	0	183	0	384
165	0	1	1	182	1	383
175	1	0	2	180	3	380
185	0	0	3	177	3	377
195	0	0	0	177	0	377
205	0	0	0	177	0	377
215	0	0	1	176	1	376
225	0	0	1	175	1	375
235	0	0	2	173	2	373
245	0	0	1	172	1	372
255	0	0	0	172	0	372
265	0	0	2	170	2	370
275	0	0	2	168	2	368
285	0	0	0	168	0	368
295	0	0	0	168	0	368
305	0	0	1	167	1	367
315	0	0	1	166	1	366
325	0	0	0	166	0	366
335	0	0	0	166	0	366
345	0	0	0	166	0	366
355	0	0	3	163	3	363
365	0	0	0	163	0	363
375	0	0	1	162	1	362
385	0	0	0	162	0	362
395	0	0	1	161	1	361
405	0	0	0	161	0	361
415	0	0	1	160	1	360
425	0	0	0	160	0	360
435	0	0	1	159	1	359
445	0	0	0	159	0	359
455	0	0	2	157	2	357
465	0	0	2	155	2	355
475	0	0	1	154	1	354
485	0	0	2	152	2	352
495	0	0	1	151	1	351
505	0	0	2	149	2	349
515	0	0	0	149	0	349
525	0	0	0	149	0	349
535	0	0	4	145	4	345
545	0	0	0	145	0	345
555	0	0	0	145	0	345
565	0	0	1	144	1	344
575	0	0	0	144	0	344
585	0	0	0	144	0	344
595	0	0	1	143	1	343
605	0	0	2	141	2	341
615	0	0	0	141	0	341
625	0	0	0	141	0	341
635	0	0	3	138	3	338
645	0	0	4	134	4	334
655	0	0	1	133	1	333
665	0	0	0	133	0	333
675	0	0	1	132	1	332
685	0	0	0	132	0	332
695	0	0	2	130	2	330
705	0	0	0	130	0	330
715	0	0	0	130	0	330
725	0	0	0	130	0	330
735	0	0	2	128	2	328
745	0	0	1	127	1	327
755	0	0	2	125	2	325
765	0	0	3	122	3	322
775	0	0	0	122	0	322
785	0	0	0	122	0	322
795	0	0	2	120	2	320
805	0	0	0	120	0	320
815	0	0	0	120	0	320
825	0	0	1	119	1	319
835	0	0	1	118	1	318
845	0	0	2	116	2	316
855	0	0	1	115	1	315
865	0	0	0	115	0	315
875	0	0	1	114	1	314
885	0	0	0	114	0	314
895	0	0	0	114	0	314
905	0	0	0	114	0	314
915	0	0	0	114	0	314
925	0	0	0	114	0	314
935	0	0	0	114	0	314
945	0	0	2	112	2	312
955	0	0	2	110	2	310
965	0	0	2	108	2	308
975	0	0	0	108	0	308
985	0	0	2	106	2	306
995	0	0	0	106	0	306
1005	0	0	0	106	0	306
1015	0	0	0	106	0	306
1025	0	0	0	106	0	306
1035	0	0	0	106	0	306
1045	0	0	0	106	0	306
1055	0	0	0	106	0	306
1065	0	0	0	106	0	306
1075	0	0	1	105	1	305
1085	0	0	0	105	0	305
1095	0	0	1	104	1	304
1105	0	0	0	104	0	304
1115	0	0	0	104	0	304
1125	0	0	3	101	3	301
1135	0	0	1	100	1	300
1145	0	0	0	100	0	300
1155	0	0	0	100	0	300
1165	0	0	0	100	0	300
1175	0	0	1	99	1	299
1185	0	0	1	98	1	298
1195	0	0	2	96	2	296
1205	0	0	1	95	1	295
1215	0	0	0	95	0	295
1225	0	0	5	90	5	290
1235	0	0	2	88	2	288
1245	0	0	0	88	0	288
1255	0	0	0	88	0	288
1265	0	0	2	86	2	286
1275	0	0	0	86	0	286
1285	0	0	2	84	2	284
1295	0	0	0	84	0	284
1305	0	0	0	84	0	284
1315	0	0	0	84	0	284
1325	0	0	1	83	1	283
1335	0	0	0	83	0	283
1345	0	0	0	83	0	283
1355	0	0	0	83	0	283
1365	0	0	0	83	0	283
1375	0	0	0	83	0	283
1385	0	0	0	83	0	283
1395	0	0	0	83	0	283
1405	0	0	0	83	0	283
1415	0	0	0	83	0	283
1425	0	0	0	83	0	283
1435	0	0	0	83	0	283
1445	0	0	1	82	1	282
1455	0	0	0	82	0	282
1465	0	0	1	81	1	281
1475	0	0	0	81	0	281
1485	0	0	0	81	0	281
1495	0	0	0	81	0	281
1505	0	0	1	80	1	280
1515	0	0	0	80	0	280
1525	0	0	1	79	1	279
1535	0	0	0	79	0	279
1545	0	0	1	78	1	278
1555	0	0	1	77	1	277
1565	0	0	2	75	2	275
1575	0	0	0	75	0	275
1585	0	0	0	75	0	275
1595	0	0	0	75	0	275
1605	0	0	0	75	0	275
1615	0	0	2	73	2	273
1625	0	0	1	72	1	272
1635	0	0	0	72	0	272
1645	0	0	0	72	0	272
1655	0	0	0	72	0	272
1665	0	0	0	72	0	272
1675	0	0	0	72	0	272
1685	0	0	0	72	0	272
1695	0	0	1	71	1	271
1705	0	0	0	71	0	271
1715	0	0	1	70	1	270
1725	0	0	0	70	0	270
1735	0	0	1	69	1	269
1745	0	0	2	67	2	267
1755	0	0	1	66	1	266
1765	0	0	0	66	0	266
1775	0	0	1	65	1	265
1785	0	0	0	65	0	265
1795	0	0	0	65	0	265
1805	0	0	0	65	0	265
1815	0	0	0	65	0	265
1825	0	0	0	65	0	265
1835	0	0	0	65	0	265
1845	0	0	0	65	0	265
1855	0	0	1	64	1	264
1865	0	0	2	62	2	262
1875	0	0	1	61	1	261
1885	0	0	0	61	0	261
1895	0	0	0	61	0	261
1905	0	0	0	61	0	261
1915	0	0	0	61	0	261
1925	0	0	0	61	0	261
1935	0	0	2	59	2	259
1945	0	0	1	58	1	258
1955	0	0	0	58	0	258
1965	0	0	0	58	0	258
1975	0	0	0	58	0	258
1985	0	0	1	57	1	257
1995	0	0	0	57	0	257
2005	0	0	0	57	0	257
2015	0	0	0	57	0	257
2025	0	0	1	56	1	256
2035	0	0	0	56	0	256
2045	0	0	0	56	0	256
2055	0	0	0	56	0	256
2065	0	0	0	56	0	256
2075	0	0	0	56	0	256
2085	0	0	0	56	0	256
2095	0	0	1	55	1	255
2105	0	0	0	55	0	255
2115	0	0	0	55	0	255
2125	0	0	0	55	0	255
2135	0	0	0	55	0	255
2145	0	0	0	55	0	255
2155	0	0	1	54	1	254
2165	0	0	0	54	0	254
2175	0	0	0	54	0	254
2185	0	0	0	54	0	254
2195	0	0	0	54	0	254
2205	0	0	0	54	0	254
2215	0	0	0	54	0	254
2225	0	0	0	54	0	254
2235	0	0	0	54	0	254
2245	0	0	0	54	0	254
2255	0	0	0	54	0	254
2265	0	0	0	54	0	254
2275	0	0	0	54	0	254
2285	0	0	1	53	1	253
2295	0	0	1	52	1	252
2305	0	0	0	52	0	252
2315	0	0	1	51	1	251
2325	0	0	0	51	0	251
2335	0	0	0	51	0	251
2345	0	0	2	49	2	249
2355	0	0	0	49	0	249
2365	0	0	1	48	1	248
2375	0	0	0	48	0	248
2385	0	0	0	48	0	248
2395	0	0	0	48	0	248
2405	0	0	0	48	0	248
2415	0	0	0	48	0	248
2425	0	0	2	46	2	246
2435	0	0	0	46	0	246
2445	0	0	0	46	0	246
2455	0	0	0	46	0	246
2465	0	0	0	46	0	246
2475	0	0	0	46	0	246
2485	0	0	2	44	2	244
2495	0	0	0	44	0	244
2505	0	0	0	44	0	244
2515	0	0	0	44	0	244
2525	0	0	1	43	1	243
2535	0	0	0	43	0	243
2545	0	0	0	43	0	243
2555	0	0	1	42	1	242
2565	0	0	0	42	0	242
