0 0 4 0 0 0 0 6335441 0
0.01 0.000273047696 4.00041939 0.0546102069 0.0673393248 5.46082037 15.0034807 4.00041939 0.0866998233
1.01 2.79219613 6.62640651 5.53596271 5.20311976 5.50117531 5.19025548 6.62640713 7.59732442
2.01 11.0857505 14.4439055 11.0579718 10.4506412 5.54212382 5.30281717 14.4439152 15.2149479
3.02 25.0883834 27.7238848 16.6770809 15.8657794 5.58409809 5.41823648 27.7239345 23.018427
4.02 44.5647281 46.3186261 22.2826399 21.3430444 5.62628098 5.53426693 46.3187829 30.8551712
5.02 69.6678317 70.4489524 27.9307048 26.937247 5.6690994 5.6520826 70.4493354 38.8038599
6.02 100.44052 100.232701 33.6219184 32.6501931 5.71256811 5.77172462 100.233497 46.8664967
7.02 136.926271 135.789535 39.3569389 38.4837308 5.75670238 5.89323536 135.791015 55.0451286
8.02 179.169225 177.240989 45.1364398 44.4397508 5.80151793 6.01665852 177.243523 63.3418476
9.02 227.214207 224.710509 50.9611106 50.5201886 5.84703095 6.14203917 224.714583 71.7587921
10.02 281.106738 278.323499 56.8316573 56.727025 5.89325818 6.26942379 278.329735 80.2981484
11.02 340.893054 338.207368 62.7488027 63.0622885 5.94021685 6.39886031 338.216538 88.9621519
12.02 406.620123 404.491577 68.7132875 69.528056 5.98792477 6.53039823 404.504625 97.7530892
13.02 478.335661 477.30769 74.72587 76.1264549 6.0364003 6.6640886 477.325746 106.673299
14.02 556.088154 556.789423 80.7873277 82.8596644 6.0856624 6.79998415 556.813826 115.725176
15.02 639.926874 643.072699 86.8984569 89.7299172 6.13573067 6.93813933 643.105014 124.911168
16.02 729.901897 736.2957 93.0600742 96.7395015 6.18662531 7.07861038 736.337741 134.233783
17.02 826.06413 836.598927 99.2730164 103.890763 6.23836723 7.22145541 836.652774 143.695589
18.01 927.410258 943.013759 105.475229 111.11243 6.29044753 7.36526941 943.081628 153.202468
19.01 1036.03986 1057.83408 111.792883 118.552842 6.34394046 7.51301927 1057.91878 162.949149
20.01 1151.01401 1180.16913 118.164494 126.142303 6.39834741 7.66332876 1180.27366 172.843074
21.01 1272.38714 1310.16923 124.590988 133.883407 6.45369221 7.81626424 1310.29698 182.887072
22.01 1400.2146 1447.98737 131.073316 141.778816 6.50999955 7.97189437 1448.14207 193.084041
23.01 1534.55271 1593.77921 137.612453 149.831258 6.56729495 8.13029019 1593.96501 203.436951
24.01 1675.45877 1747.70317 144.2094 158.043539 6.62560483 8.29152525 1747.92465 213.948852
25.01 1822.99112 1909.92052 150.865186 166.418535 6.68495653 8.45567571 1910.18272 224.622869
26.01 1977.20911 2080.59546 157.580868 174.959202 6.74537955 8.62282176 2080.90389 235.46221
27.01 2138.17318 2259.89516 164.357532 183.668578 6.80690394 8.79304592 2260.25585 246.470171
28.01 2305.94487 2447.98989 171.196295 192.549784 6.86955896 8.96643166 2448.40939 257.650132
29.01 2480.58685 2645.05308 178.098302 201.606025 6.93337621 9.14306692 2645.5385 269.005566
30.01 2662.16295 2851.26139 185.064734 210.840598 6.99838848 9.3230429 2851.82046 280.540039
31.01 2850.7382 3066.79484 192.096802 220.25689 7.06462978 9.50645424 3067.4359 292.257214
32.01 3046.37885 3291.8369 199.195752 229.858388 7.13213538 9.69339916 3292.56894 304.160856
33.01 3249.15243 3526.57455 206.362869 239.648676 7.20094192 9.8839796 3527.40726 316.254837
34.01 3459.12775 3771.19841 213.599472 249.631444 7.27108742 10.0783015 3772.14219 328.543136
35.01 3676.37499 4025.90286 220.90692 259.810488 7.34261179 10.2764752 4026.96886 341.029848
36.01 3900.96567 4290.88612 228.286616 270.189722 7.41556019 10.4786201 4292.08629 353.719189
37.01 4132.97278 4566.35038 235.740002 280.773175 7.48997175 10.6848509 4567.69749 366.615499
38.01 4372.47074 4852.50192 243.268565 291.564994 7.56589096 10.8952914 4854.00962 379.723242
39.01 4619.53548 5149.55124 250.873836 302.569456 7.6433641 11.1100704 5151.23406 393.047017
40.01 4874.2445 5457.71318 258.557393 313.790967 7.72243934 11.329322 5459.5866 406.59156
41.01 5136.6769 5777.20704 266.320864 325.234069 7.80316681 11.5531858 5779.28751 420.361752
42.01 5406.91343 6108.25674 274.165927 336.90345 7.88560074 11.7818099 6110.56176 434.362625
43.01 5685.03653 6451.09098 282.09432 348.803949 7.96979856 12.0153494 6453.63909 448.599376
44.02 5974.03192 6809.55336 290.188403 361.063136 8.05668278 12.2563703 6812.36696 463.223378
45.02 6268.26368 7176.78633 298.289761 373.44345 8.14459272 12.5002663 7179.88372 477.950617
46.02 6570.64107 7556.52247 306.480013 386.070404 8.23444133 12.7495706 7559.9257 492.930375
47.02 6881.25399 7949.01118 314.761129 398.949497 8.32629323 13.0044631 7952.74354 508.168544
48.02 7200.1943 8354.50741 323.135151 412.086417 8.42022536 13.2651439 8358.59351 523.671215
49.02 7527.55596 8773.27192 331.604194 425.48705 8.51630192 13.5318015 8777.73773 539.444688
50.02 7863.43509 9205.57144 340.170438 439.157476 8.61459553 13.8046402 9210.44433 555.495469
51.02 8207.92999 9651.67889 348.836139 453.103984 8.71518352 14.0838752 9656.98773 571.830283
52.02 8561.1413 10111.8736 357.603633 467.333086 8.81815128 14.3697377 10117.6488 588.456091
53.02 8923.172 10586.4415 366.475352 481.85154 8.92359493 14.6624787 10592.715 605.38012
54.02 9294.12758 11075.6755 375.453808 496.666339 9.03159066 14.9623293 11082.4808 622.609842
55.02 9674.11606 11579.8754 384.541602 511.784726 9.14223186 15.2695493 11587.248 640.152989
56.02 10063.2481 12099.3486 393.741428 527.214208 9.25562258 15.5844195 12107.3256 658.017578
