0 0 4 0 0 0 0 6335441 0
0.01 0.00061156243 4.00018236 0.122313982 0.0199326313 12.2309495 10.2629852 4.00018236 0.123927478
1.01 6.25386075 4.20252193 12.3992509 0.397390003 12.3213359 0.41471708 4.20252502 12.4056173
2.01 24.8294673 4.82043701 24.7672506 0.851272191 12.4130534 0.49169817 4.82048567 24.7818757
3.02 56.1920666 5.94477807 37.3527349 1.38843336 12.5070701 0.570623226 5.94502727 37.3785307
4.02 99.8144969 7.63209104 49.9078755 1.99941666 12.6015559 0.64995608 7.63287733 49.9479099
5.02 156.039554 9.97026041 62.558226 2.69034796 12.697467 0.730499637 9.972182 62.6160492
6.02 224.963166 13.0398443 75.3052287 3.46245225 12.7948367 0.812282026 13.0438384 75.3847865
7.02 306.68272 16.9226401 88.1503594 4.31698307 12.8936991 0.895332248 16.9300629 88.2560038
8.02 401.297097 21.7017133 101.095129 5.25522343 12.9940895 0.979680203 21.7144227 101.231628
9.02 508.906706 27.4614276 114.141084 6.2784867 13.0960446 1.06535673 27.481867 114.313632
10.02 629.61352 34.2874755 127.289807 7.3881176 13.1996017 1.15239364 34.3187608 127.504036
11.02 763.521117 42.2669106 140.542922 8.58549318 13.3047998 1.24082376 42.3129186 140.804913
12.02 910.734714 51.4881799 153.902088 9.87202382 13.4116788 1.33068096 51.5536395 154.218383
13.02 1071.36121 62.0411578 167.369008 11.2491544 13.5202801 1.42200023 62.1317438 167.74662
14.02 1245.50923 74.0171816 180.945426 12.7183652 13.6306464 1.51481768 74.13961 181.391852
15.02 1433.28916 87.5090869 194.63313 14.2811734 13.7428218 1.60917062 87.6712138 195.156366
16.02 1634.81319 102.611245 208.433951 15.939134 13.8568519 1.70509757 102.822168 209.042502
17.02 1850.19539 119.419603 222.349767 17.6938413 13.9727837 1.80263839 119.689763 223.052664
18.01 2077.18858 137.836347 236.241594 19.5279067 14.0894774 1.90083394 138.176862 237.047316
19.01 2320.4954 158.331915 250.392032 21.4800443 14.2093401 2.0017102 158.756871 251.311683
