0 0 4 0 0 0 0 6335441 0
0.01 0.00051316181 4.00028076 0.102633617 0.0396129961 10.2629852 12.2309495 4.00028076 0.110012948
1.01 5.24761223 5.20877083 10.4042068 2.39243562 10.3388281 2.39722914 5.208773 10.6757326
2.01 20.8343965 8.81551369 20.7821902 4.83634435 10.4157875 2.48898139 8.81554795 21.3375175
3.02 47.1507407 14.9861341 31.3426638 7.39854434 10.4946756 2.58305708 14.9863096 32.204053
4.02 83.754302 23.6923804 41.8776744 10.0297118 10.5739568 2.67762518 23.692934 43.0619871
5.02 130.932719 35.0773255 52.4925735 12.7561838 10.6544333 2.77364267 35.0786785 54.0202786
6.02 188.766481 49.2370046 63.1885706 15.5794268 10.7361331 2.87114311 49.2398168 65.0808266
7.02 257.337305 66.2689359 73.9669036 18.5009412 10.8190847 2.97016104 66.2741622 76.2455746
8.02 336.728156 86.2721556 84.8288392 21.5222626 10.9033179 3.07073212 86.281104 87.5165113
9.02 427.023283 109.347254 95.7756746 24.6449629 10.9888631 3.1728931 109.361645 98.8956725
10.02 528.308247 135.59641 106.808738 27.8706511 11.0757518 3.27668188 135.618437 110.385142
11.02 640.669954 165.123434 117.929389 31.2009749 11.1640165 3.38213758 165.155827 121.987055
12.02 764.196684 198.0338 129.13902 34.6376217 11.2536907 3.48930058 198.079889 133.703595
13.02 898.97813 234.434694 140.439059 38.1823199 11.3448091 3.59821254 234.498473 145.537002
14.02 1045.10543 274.435047 151.830969 41.8368404 11.4374072 3.7089165 274.521245 157.489569
15.02 1202.67119 318.145586 163.316247 45.6029977 11.5315222 3.82145689 318.259734 169.563645
16.02 1371.76955 365.678874 174.896429 49.4826514 11.627192 3.93587961 365.827376 181.76164
17.02 1552.49621 417.149356 186.573092 53.4777081 11.724456 4.05223211 417.339563 194.086022
18.01 1742.96555 472.097716 198.22961 57.5484107 11.8223578 4.16937015 472.337455 206.414141
19.01 1947.12353 531.751383 210.103111 61.7789832 11.9229168 4.28971041 532.050571 218.997626
20.01 2163.20558 595.696148 222.078045 66.1309531 12.0251959 4.41213206 596.065422 231.715259
21.01 2391.31401 664.054458 234.156155 70.6064292 12.1292402 4.53668931 664.505712 244.56977
22.01 2631.55288 736.950896 246.339229 75.2075756 12.235096 4.66343827 737.497367 257.563963
23.01 2884.02807 814.512239 258.629103 79.9366133 12.3428118 4.79243698 815.16859 270.700711
24.01 3148.84731 896.867512 271.027662 84.7958227 12.4524372 4.92374557 897.649924 283.982966
25.01 3426.12026 984.148054 283.536843 89.7875453 12.5640239 5.05742628 985.074311 297.41376
26.01 3715.95853 1076.48757 296.158634 94.9141857 12.6776255 5.19354363 1077.57716 310.996204
27.01 4018.47575 1174.02222 308.895077 100.178215 12.7932973 5.33216442 1175.29642 324.733496
28.01 4333.7876 1276.89065 321.748272 105.582171 12.9110968 5.47335796 1278.37262 338.62892
29.01 4662.01193 1385.23407 334.720378 111.128663 13.0310836 5.61719608 1386.949 352.685853
30.01 5003.26873 1499.19638 347.813612 116.820373 13.1533193 5.76375328 1501.17152 366.907765
31.01 5357.68029 1618.92414 361.030255 122.660061 13.2778681 5.9131069 1621.18898 381.298224
32.01 5725.37116 1744.56677 374.372656 128.650562 13.4047963 6.06533718 1747.15308 395.860901
33.01 6106.46832 1876.27651 387.843228 134.794796 13.5341731 6.22052744 1879.21853 410.599569
34.01 6501.10117 2014.2086 401.444455 141.095767 13.6660713 6.37876467 2017.54309 425.518115
35.01 6909.40164 2158.52132 415.178904 147.556569 13.8005745 6.54014209 2162.28772 440.620543
36.01 7331.50426 2309.37608 429.049213 154.180388 13.9377521 6.7047504 2313.61662 455.910977
37.01 7767.54625 2466.93753 443.058098 160.970505 14.0776847 6.87268695 2471.69736 471.393659
38.01 8217.66758 2631.37365 457.208356 167.930299 14.2204563 7.04405297 2636.70098 487.072957
39.01 8682.01105 2802.85585 471.502871 175.063252 14.3661543 7.21895385 2808.80208 502.953377
40.01 9160.7224 2981.55907 485.944614 182.372956 14.5148694 7.39749928 2988.17892 519.039559
41.01 9653.95038 3167.66191 500.536652 189.863112 14.6666965 7.57980354 3175.01358 535.336289
42.01 10161.8469 3361.34672 515.282146 197.537541 14.821734 7.76598566 3369.49203 551.848503
43.01 10684.5669 3562.79973 530.184359 205.400182 14.9800847 7.95616975 3571.80429 568.581295
44.02 11227.7222 3774.34613 545.398101 213.536637 15.1434911 8.15244967 3784.28914 585.710665
45.02 11780.7202 3991.99291 560.625615 221.790024 15.3088301 8.3510749 4002.9391 602.902891
46.02 12349.0291 4217.99313 576.020331 230.244278 15.4778395 8.55411709 4230.02047 620.332048
47.02 12932.8179 4452.54991 591.585971 238.903885 15.6506241 8.76171685 4465.7408 638.00394
48.02 13532.2593 4695.8709 607.326375 247.773481 15.8273114 8.97402821 4710.31238 655.924557
49.02 14147.5302 4948.16847 623.245514 256.857861 16.0080349 9.19121216 4963.95239 674.10009
50.02 14778.8113 5209.65986 639.347493 266.16198 16.1929337 9.41343703 5226.8831 692.536943
51.02 15426.2875 5480.56738 655.636563 275.690971 16.3821538 9.640879 5499.33201 711.241741
52.02 16090.1482 5761.11853 672.117122 285.450142 16.5758476 9.87372246 5781.53206 730.221342
53.02 16770.5871 6051.54622 688.793724 295.444994 16.7741815 10.1121633 6073.72178 749.482848
54.02 17467.8026 6352.08898 705.671109 305.681232 16.9773398 10.3564115 6376.14556 769.033634
55.02 18181.9979 6662.99112 722.754178 316.164767 17.1854792 10.6066713 6689.05381 788.881335
56.02 18913.3812 6984.50298 740.048004 326.901721 17.3987844 10.8631657 7012.70319 809.033859
57.02 19662.1659 7316.88115 757.557853 337.898449 17.617449 11.1261288 7347.35686 829.499405
58.02 20428.5708 7660.38867 775.289186 349.161544 17.8416764 11.3958065 7693.28469 850.286485
59.02 21212.82 8015.2953 793.247675 360.697851 18.071686 11.6724598 8050.76357 871.403932
60.02 22015.1438 8381.87781 811.439238 372.514493 18.3077401 11.9563777 8420.0776 892.860955
61.02 22835.7782 8760.4202 829.870021 384.618872 18.5500393 12.2478305 8801.51847 914.667113
62.02 23674.9657 9151.21403 848.546393 397.018674 18.7988334 12.5471197 9195.38569 936.832327
63.02 24532.9551 9554.55868 867.474984 409.721897 19.0543854 12.8545633 9601.98693 959.366917
64.02 25410.002 9970.76173 886.662691 422.736865 19.3169759 13.1704983 10021.6383 982.281622
65.02 26306.3692 10400.1392 906.116745 436.072269 19.5869789 13.4953177 10454.6649 1005.58768
66.02 27222.3268 10843.0161 925.844676 449.737165 19.8646321 13.8293617 10901.4008 1029.29679
67.02 28158.1525 11299.7265 945.854302 463.740977 20.1502635 14.1730264 11362.1899 1053.42112
68.02 29114.132 11770.6143 966.153775 478.093539 20.4442198 14.5267305 11837.386 1077.97335
69.02 30090.5595 12256.0333 986.751637 492.805128 20.7469645 14.8909657 12327.3534 1102.96677
70.02 31087.7378 12756.3478 1007.65689 507.886525 21.0588595 15.2661896 12832.4672 1128.41532
71.02 32105.9788 13271.9333 1028.87886 523.348949 21.3802723 15.6528785 13353.1142 1154.3335
72.02 33145.6043 13803.1766 1050.42729 539.204135 21.7116431 16.0515633 13889.6928 1180.73646
