0 0 4 0 0 0 0 6335441 0
0.01 0.000564510252 4.00023371 0.112903431 0.0302024454 11.2899289 11.2899289 4.00023371 0.116873318
1.01 5.77270337 4.72761327 11.4452816 1.4384656 11.3733611 1.4492523 4.7276159 11.535322
2.01 22.9191461 6.90518978 22.8617161 2.93080431 11.4580216 1.53394146 6.90523124 23.0488107
3.02 51.8687799 10.6628332 34.4789019 4.52469252 11.5448042 1.62077265 10.6630456 34.774524
4.02 92.1350007 16.0128397 46.0680776 6.18986964 11.6320195 1.70805581 16.0135096 46.4820638
5.02 144.034229 23.0718927 57.7451369 7.94300838 11.7205501 1.79667426 23.07353 58.2888687
6.02 207.655012 31.928627 69.5114106 9.78545974 11.8104266 1.88665896 31.9320301 70.1968049
7.02 283.087242 42.6730435 81.3682607 11.7186062 11.9016807 1.97804181 42.6793681 82.2077829
8.02 370.42219 55.3965422 93.3170812 13.7438625 11.9943449 2.07085571 55.4073711 94.3237584
9.02 469.752537 70.1919542 105.359299 15.862677 12.0884528 2.16513459 70.2093693 106.546734
10.02 581.172408 87.1535761 117.496377 18.0765324 12.1840391 2.26091344 87.1802322 118.87876
11.02 704.777408 106.377205 129.729809 20.386947 12.2811395 2.35822838 106.416405 131.321937
12.02 840.664656 127.960174 142.06113 22.7954758 12.3797911 2.45711667 128.015948 143.878416
13.02 988.932821 152.001392 154.49191 25.3037116 12.4800318 2.55761679 152.078574 156.550401
14.02 1149.68217 178.601377 167.023758 27.9132865 12.581901 2.65976847 178.705689 169.340153
15.02 1323.01458 207.862301 179.658323 30.6258729 12.6854394 2.76361274 208.000438 182.249985
16.02 1509.03361 239.888031 192.397295 33.4431847 12.790689 2.86919198 240.067742 195.282272
17.02 1707.84455 274.784165 205.242408 36.3669793 12.8976931 2.97655001 275.014347 208.439448
18.01 1917.3731 312.264247 218.065369 39.3681955 13.0053995 3.0846311 312.554372 221.590523
19.01 2141.96008 353.193739 231.127034 42.5092962 13.1160301 3.19566513 353.555808 235.003715
20.01 2379.66436 397.320175 244.300292 45.7624054 13.2285539 3.30861796 397.767062 248.549453
21.01 2630.5985 444.756533 257.58706 49.1294673 13.3430205 3.42353967 445.302633 262.230429
22.01 2894.87698 495.617759 270.989307 52.6124771 13.4594813 3.54048208 496.279091 276.049411
23.01 3172.61628 550.020819 284.509055 56.2134827 13.5779892 3.65949882 550.81513 290.009237
24.01 3463.93494 608.084756 298.148378 59.9345865 13.6985995 3.78064542 609.031628 304.112824
25.01 3768.9536 669.930744 311.909407 63.7779477 13.8213688 3.9039794 671.051701 318.363165
26.01 4087.79505 735.682142 325.794332 67.7457837 13.9463563 4.02956036 737.000767 332.763337
27.01 4420.58431 805.464561 339.805402 71.8403729 14.073623 4.15745005 807.006608 347.316499
28.01 4767.44868 879.405919 353.944928 76.0640564 14.2032324 4.28771249 881.199434 362.025901
