0  0.000000e+00  0.000000e+00  0.000000e+00

1	-6.727017e-01	+8.104398e-01	-1.158978e+00
2	-1.077532e-01	+1.795631e+00	-2.641418e+00
3	+1.399677e+00	+8.374243e-02	-2.302189e+00
4	+2.828712e+00	-6.112300e-01	-3.055942e+00
5	+2.239406e+00	-2.008717e+00	-2.050350e+00
6	+3.682277e+00	-2.037593e+00	-3.598254e+00
7	+3.478075e+00	-2.329545e+00	-4.282326e+00
8	+2.274154e+00	-8.822645e-01	-4.371857e+00
9	+1.010087e+00	-1.940422e+00	-6.096276e+00
10	+1.977021e+00	-1.384863e+00	-6.760396e+00
11	+1.152350e+00	-8.262883e-01	-7.292012e+00
12	+2.385111e+00	-1.928533e+00	-8.924523e+00
13	+1.615086e+00	-2.894265e+00	-9.877851e+00
14	+1.773706e+00	-1.819464e+00	-8.754788e+00
15	+9.865048e-01	-3.886752e-01	-8.969871e+00
16	+1.899230e+00	+7.448539e-01	-7.670744e+00
17	+9.398541e-01	-9.071074e-01	-6.677172e+00
18	+1.861201e-01	-2.243387e+00	-5.791734e+00
19	+1.070743e+00	-3.731818e+00	-5.725510e+00
20	+3.978067e-01	-2.826699e+00	-6.232686e+00
21	-4.178743e-01	-4.222588e+00	-7.232683e+00
22	-1.161993e+00	-2.688080e+00	-7.407644e+00
23	-1.235996e+00	-1.798901e+00	-9.061371e+00
24	-4.649637e-01	-8.393587e-02	-1.028635e+01
25	+9.691080e-02	+6.817239e-01	-1.122080e+01
26	+1.582606e+00	-6.749902e-01	-1.258283e+01
27	+2.570153e+00	-1.844243e+00	-1.148654e+01
28	+1.276671e+00	-1.201270e+00	-1.196843e+01
29	+2.999627e+00	-1.238425e+00	-1.315922e+01
30	+3.188880e+00	-1.638593e+00	-1.188892e+01
31	+4.541787e+00	-3.193774e+00	-1.226026e+01
32	+4.884973e+00	-3.276325e+00	-1.246397e+01
33	+3.211584e+00	-3.023072e+00	-1.103983e+01
34	+2.439097e+00	-3.634428e+00	-1.131419e+01
35	+2.282455e+00	-2.281829e+00	-1.293634e+01
36	+2.707040e+00	-1.713330e+00	-1.309025e+01
37	+3.596957e+00	-1.844002e+00	-1.209487e+01
38	+3.062606e+00	-3.241877e+00	-1.315759e+01
39	+3.170227e+00	-3.486200e+00	-1.156845e+01
40	+1.645608e+00	-5.124877e+00	-1.218572e+01
41	+2.455817e+00	-4.230296e+00	-1.066432e+01
42	+4.161826e+00	-2.640097e+00	-1.070325e+01
43	+4.336771e+00	-4.116270e+00	-1.008929e+01
44	+3.975828e+00	-5.116913e+00	-8.894051e+00
45	+3.593114e+00	-6.735044e+00	-9.792942e+00
46	+2.374419e+00	-7.512111e+00	-9.324634e+00
47	+2.841464e+00	-7.657197e+00	-8.814663e+00
48	+3.581844e+00	-8.365103e+00	-9.376749e+00
49	+3.941367e+00	-8.170950e+00	-8.042888e+00
50	+3.996067e+00	-7.102478e+00	-9.509008e+00
51	+3.662396e+00	-6.802687e+00	-8.939250e+00
52	+3.700662e+00	-6.314765e+00	-8.227984e+00
53	+5.321599e+00	-7.037925e+00	-8.700963e+00
54	+6.407888e+00	-8.452811e+00	-9.907340e+00
55	+6.357271e+00	-8.006886e+00	-9.177724e+00
56	+7.505401e+00	-9.302117e+00	-9.317263e+00
57	+5.966216e+00	-9.636785e+00	-7.758939e+00
58	+6.037798e+00	-1.054812e+01	-8.879098e+00
59	+4.792793e+00	-9.507103e+00	-8.336362e+00
60	+5.334163e+00	-8.231272e+00	-9.115376e+00
61	+4.491483e+00	-8.951407e+00	-7.952739e+00
62	+5.230864e+00	-7.407331e+00	-7.191033e+00
63	+3.663254e+00	-9.115938e+00	-8.424134e+00
64	+2.398676e+00	-1.068720e+01	-7.940929e+00
65	+3.653427e+00	-1.234924e+01	-7.512950e+00
66	+1.931582e+00	-1.407991e+01	-9.015707e+00
67	+9.089747e-01	-1.256460e+01	-8.000815e+00
68	-4.354247e-01	-1.298888e+01	-8.145674e+00
69	-1.422855e+00	-1.179438e+01	-9.357383e+00
70	-7.539411e-01	-1.295100e+01	-8.236211e+00
71	-2.220271e-02	-1.182270e+01	-7.101834e+00
72	+1.117880e+00	-1.185389e+01	-7.737265e+00
73	+1.035897e+00	-1.269006e+01	-6.184533e+00
74	+2.660396e+00	-1.268125e+01	-7.509489e+00
75	+2.825754e+00	-1.116743e+01	-7.835752e+00
76	+2.588040e+00	-1.249521e+01	-7.659526e+00
77	+1.566322e+00	-1.206619e+01	-9.238782e+00
78	+2.216759e+00	-1.292440e+01	-9.105088e+00
79	+1.856859e+00	-1.375496e+01	-8.307027e+00
80	+1.858468e+00	-1.245244e+01	-8.432557e+00
81	+2.568324e+00	-1.164650e+01	-6.821991e+00
82	+2.711075e+00	-1.307451e+01	-5.441791e+00
83	+2.661346e+00	-1.262945e+01	-6.758769e+00
84	+3.686575e+00	-1.410610e+01	-6.875671e+00
85	+3.205600e+00	-1.311904e+01	-6.545813e+00
86	+3.032010e+00	-1.195219e+01	-7.245674e+00
87	+4.022361e+00	-1.274064e+01	-8.704365e+00
88	+3.766572e+00	-1.338761e+01	-7.829737e+00
89	+4.647485e+00	-1.283992e+01	-6.173875e+00
90	+5.918045e+00	-1.348914e+01	-7.256730e+00
91	+7.361809e+00	-1.388111e+01	-7.842888e+00
92	+5.749297e+00	-1.259162e+01	-8.535542e+00
93	+6.422334e+00	-1.258142e+01	-7.030911e+00
94	+6.903183e+00	-1.286105e+01	-8.374837e+00
95	+7.198322e+00	-1.180596e+01	-9.090108e+00
96	+6.242216e+00	-1.178445e+01	-8.650702e+00
97	+7.472391e+00	-1.118658e+01	-7.193041e+00
98	+7.470838e+00	-1.005636e+01	-8.695309e+00
99	+7.066296e+00	-1.154747e+01	-8.634508e+00
100	+6.360781e+00	-1.013020e+01	-9.410655e+00
101	+8.033490e+00	-9.964856e+00	-9.964834e+00
